edge_id,name,highway,lat,lon,nearest_stop_id,nearest_stop_name,distance_to_stop_m,tas_nit_id
319706149_319706490,Jalan Punclut,secondary,-6.859473271505916,107.60791562060876,19,RSAU dr. Salamun,566.0,319706149_319706490_STOP19
319706149_319706490,Jalan Punclut,secondary,-6.859817719521606,107.60762303265685,19,RSAU dr. Salamun,515.9,319706149_319706490_STOP19
319706149_319706490,Jalan Punclut,secondary,-6.860173860028118,107.60734483234796,19,RSAU dr. Salamun,465.6,319706149_319706490_STOP19
319706149_319706490,Jalan Punclut,secondary,-6.860530016769435,107.60706663154257,19,RSAU dr. Salamun,415.4,319706149_319706490_STOP19
319706149_319706490,Jalan Punclut,secondary,-6.86087615647037,107.60677624733206,19,RSAU dr. Salamun,365.3,319706149_319706490_STOP19
319706149_319706490,Jalan Punclut,secondary,-6.86126254372855,107.60655852929928,19,RSAU dr. Salamun,316.1,319706149_319706490_STOP19
319706149_319706490,Jalan Punclut,secondary,-6.861690206089328,107.60641264077536,19,RSAU dr. Salamun,268.1,319706149_319706490_STOP19
319706149_319706490,Jalan Punclut,secondary,-6.862114870095929,107.60625823343442,19,RSAU dr. Salamun,220.8,319706149_319706490_STOP19
319706149_319706490,Jalan Punclut,secondary,-6.86253618145572,107.60609607374876,19,RSAU dr. Salamun,174.7,319706149_319706490_STOP19
319706149_319706490,Jalan Punclut,secondary,-6.862914805771129,107.60586432809136,19,RSAU dr. Salamun,128.0,319706149_319706490_STOP19
319706149_319706490,Jalan Punclut,secondary,-6.863349367263099,107.60574788166606,19,RSAU dr. Salamun,94.3,319706149_319706490_STOP19
319706149_319706490,Jalan Punclut,secondary,-6.86376777073399,107.60559563880572,19,RSAU dr. Salamun,75.9,319706149_319706490_STOP19
319706149_319706490,Jalan Punclut,secondary,-6.864085948690062,107.60527565134387,19,RSAU dr. Salamun,66.6,319706149_319706490_STOP19
319706149_6622500668,Jalan Rereongan Sarupi,tertiary,-6.856863699999997,107.6096058,19,RSAU dr. Salamun,911.8,319706149_6622500668_STOP19
319706149_6622500668,Jalan Rereongan Sarupi,tertiary,-6.857009321666576,107.60917909363664,19,RSAU dr. Salamun,871.9,319706149_6622500668_STOP19
319706149_6622500668,Jalan Rereongan Sarupi,tertiary,-6.857197675876711,107.60876854351488,19,RSAU dr. Salamun,830.0,319706149_6622500668_STOP19
319706149_6622500668,Jalan Rereongan Sarupi,tertiary,-6.85754029228681,107.6084849520343,19,RSAU dr. Salamun,781.1,319706149_6622500668_STOP19
319706149_6622500668,Jalan Rereongan Sarupi,tertiary,-6.857904638543297,107.60822027976717,19,RSAU dr. Salamun,731.2,319706149_6622500668_STOP19
319706149_6622500668,Jalan Rereongan Sarupi,tertiary,-6.8582298206225945,107.60790639674148,19,RSAU dr. Salamun,682.5,319706149_6622500668_STOP19
319706149_6622500668,Jalan Rereongan Sarupi,tertiary,-6.8585387849298645,107.60757844530342,19,RSAU dr. Salamun,634.9,319706149_6622500668_STOP19
319706149_6622500668,Jalan Rereongan Sarupi,tertiary,-6.8588032116671815,107.60721185959368,19,RSAU dr. Salamun,590.4,319706149_6622500668_STOP19
319706149_6622500668,Jalan Rereongan Sarupi,tertiary,-6.859075813807078,107.60685167525996,19,RSAU dr. Salamun,546.2,319706149_6622500668_STOP19
319706149_6622500668,Jalan Rereongan Sarupi,tertiary,-6.859391332272853,107.60652887286908,19,RSAU dr. Salamun,500.2,319706149_6622500668_STOP19
319706149_6622500668,Jalan Rereongan Sarupi,tertiary,-6.859724528703831,107.60622366205178,19,RSAU dr. Salamun,453.9,319706149_6622500668_STOP19
319706149_6622500668,Jalan Rereongan Sarupi,tertiary,-6.860056382337255,107.60591782018464,19,RSAU dr. Salamun,408.6,319706149_6622500668_STOP19
319706149_6622500668,Jalan Rereongan Sarupi,tertiary,-6.860388233260139,107.60561771882496,19,RSAU dr. Salamun,364.8,319706149_6622500668_STOP19
319706149_6622500668,Jalan Rereongan Sarupi,tertiary,-6.860777617509011,107.60538839056058,19,RSAU dr. Salamun,317.5,319706149_6622500668_STOP19
319706149_6622500668,Jalan Rereongan Sarupi,tertiary,-6.861172260879748,107.60517050909118,19,RSAU dr. Salamun,270.8,319706149_6622500668_STOP19
319706149_6622500668,Jalan Rereongan Sarupi,tertiary,-6.861606003486636,107.60504684825992,19,RSAU dr. Salamun,221.6,319706149_6622500668_STOP19
319706490_2316743942,Jalan Ciumbuleuit,secondary,-6.8641277000000045,107.6052329,19,RSAU dr. Salamun,68.0,319706490_2316743942_STOP19
319706490_2316743942,Jalan Ciumbuleuit,secondary,-6.864551476986738,107.60538968254735,19,RSAU dr. Salamun,118.0,319706490_2316743942_STOP19
319706490_2316743942,Jalan Ciumbuleuit,secondary,-6.864978848253567,107.6055357411638,19,RSAU dr. Salamun,168.0,319706490_2316743942_STOP19
319706490_2316743942,Jalan Ciumbuleuit,secondary,-6.86542442247536,107.60560834043594,19,RSAU dr. Salamun,217.1,319706490_2316743942_STOP19
319706490_2316743942,Jalan Ciumbuleuit,secondary,-6.865744648193168,107.60588838642585,19,RSAU dr. Salamun,261.9,319706490_2316743942_STOP19
319706490_319706149,Jalan Punclut,secondary,-6.8641277000000045,107.6052329,19,RSAU dr. Salamun,68.0,319706490_319706149_STOP19
319706490_319706149,Jalan Punclut,secondary,-6.8638135782454,107.60555727070908,19,RSAU dr. Salamun,73.3,319706490_319706149_STOP19
319706490_319706149,Jalan Punclut,secondary,-6.863407571220907,107.6057344182865,19,RSAU dr. Salamun,91.2,319706490_319706149_STOP19
319706490_319706149,Jalan Punclut,secondary,-6.862967345308251,107.60583624860772,19,RSAU dr. Salamun,122.0,319706490_319706149_STOP19
319706490_319706149,Jalan Punclut,secondary,-6.862590459546732,107.60607131026592,19,RSAU dr. Salamun,168.6,319706490_319706149_STOP19
319706490_319706149,Jalan Punclut,secondary,-6.8621709970673335,107.6062377641211,19,RSAU dr. Salamun,214.6,319706490_319706149_STOP19
319706490_319706149,Jalan Punclut,secondary,-6.861746480454003,107.60639258381076,19,RSAU dr. Salamun,261.8,319706490_319706149_STOP19
319706490_319706149,Jalan Punclut,secondary,-6.861319105884333,107.60653929667876,19,RSAU dr. Salamun,309.7,319706490_319706149_STOP19
319706490_319706149,Jalan Punclut,secondary,-6.860921304789504,107.60673710512914,19,RSAU dr. Salamun,358.7,319706490_319706149_STOP19
319706490_319706149,Jalan Punclut,secondary,-6.860577105616677,107.6070298495196,19,RSAU dr. Salamun,408.7,319706490_319706149_STOP19
319706490_319706149,Jalan Punclut,secondary,-6.86022094887669,107.6073080503746,19,RSAU dr. Salamun,459.0,319706490_319706149_STOP19
319706490_319706149,Jalan Punclut,secondary,-6.8598646177853135,107.60758602611324,19,RSAU dr. Salamun,509.2,319706490_319706149_STOP19
319706490_319706149,Jalan Punclut,secondary,-6.859518812299805,107.60787693645676,19,RSAU dr. Salamun,559.4,319706490_319706149_STOP19
319706490_319706149,Jalan Punclut,secondary,-6.859174364263164,107.60816952406584,19,RSAU dr. Salamun,609.5,319706490_319706149_STOP19
319706490_319706149,Jalan Punclut,secondary,-6.858828195799796,107.60845920304712,19,RSAU dr. Salamun,659.7,319706490_319706149_STOP19
319706490_319706149,Jalan Punclut,secondary,-6.858441788551519,107.60868953663136,19,RSAU dr. Salamun,709.5,319706490_319706149_STOP19
319706490_319706149,Jalan Punclut,secondary,-6.858013908185027,107.6088347866215,19,RSAU dr. Salamun,757.7,319706490_319706149_STOP19
319706490_319706149,Jalan Punclut,secondary,-6.8575961393154605,107.60900630173036,19,RSAU dr. Salamun,806.8,319706490_319706149_STOP19
319706490_319706149,Jalan Punclut,secondary,-6.857204672540267,107.6092270161116,19,RSAU dr. Salamun,856.7,319706490_319706149_STOP19
319706490_319706149,Jalan Punclut,secondary,-6.856897678459669,107.60955663811704,19,RSAU dr. Salamun,905.6,319706490_319706149_STOP19
319706490_479733030,Jalan Ciumbuleuit,tertiary,-6.8641277000000045,107.6052329,19,RSAU dr. Salamun,68.0,319706490_479733030_STOP19
319706490_479733030,Jalan Ciumbuleuit,tertiary,-6.863707186363148,107.60506965251297,19,RSAU dr. Salamun,19.5,319706490_479733030_STOP19
320093962_1659928185,Jalan Dr. Setiabudi,primary,-6.882773999999994,107.601438,150,Setiabudi Hegarmanah,104.7,320093962_1659928185_STOP150
320093962_1659928185,Jalan Dr. Setiabudi,primary,-6.882851261261047,107.60188326873964,150,Setiabudi Hegarmanah,54.5,320093962_1659928185_STOP150
320093962_320094027,Jalan Raden Adipati Aria Wiranatakusumah,primary,-6.882773999999994,107.601438,150,Setiabudi Hegarmanah,104.7,320093962_320094027_STOP150
320093962_320094027,Jalan Raden Adipati Aria Wiranatakusumah,primary,-6.883160699242751,107.60126155230488,150,Setiabudi Hegarmanah,126.0,320093962_320094027_STOP150
320093965_29358926,Jalan Dr. Setiabudi,primary,-6.883023500000001,107.6025819,150,Setiabudi Hegarmanah,26.5,320093965_29358926_STOP150
320093965_29358926,Jalan Dr. Setiabudi,primary,-6.883159223243624,107.60301313202156,150,Setiabudi Hegarmanah,76.7,320093965_29358926_STOP150
320093965_29358926,Jalan Dr. Setiabudi,primary,-6.883327302754905,107.60343273108434,150,Setiabudi Hegarmanah,127.0,320093965_29358926_STOP150
320093965_29358926,Jalan Dr. Setiabudi,primary,-6.88361525684829,107.60377426806744,150,Setiabudi Hegarmanah,174.7,320093965_29358926_STOP150
320093965_29358926,Jalan Dr. Setiabudi,primary,-6.883993245666954,107.60402000154352,66,Gandok,191.4,320093965_29358926_STOP66
320093965_29358926,Jalan Dr. Setiabudi,primary,-6.884400253907608,107.60421632343798,66,Gandok,187.9,320093965_29358926_STOP66
320094027_29357928,Jalan Raden Adipati Aria Wiranatakusumah,primary,-6.883480399999995,107.6013125,150,Setiabudi Hegarmanah,133.0,320094027_29357928_STOP150
320094027_29357928,Jalan Raden Adipati Aria Wiranatakusumah,primary,-6.883917898559381,107.60142549661845,150,Setiabudi Hegarmanah,152.9,320094027_29357928_STOP150
320094027_29357928,Jalan Raden Adipati Aria Wiranatakusumah,primary,-6.884355397007076,107.601538493585,150,Setiabudi Hegarmanah,184.6,320094027_29357928_STOP150
320094027_320093962,Jalan Raden Adipati Aria Wiranatakusumah,primary,-6.883480399999995,107.6013125,150,Setiabudi Hegarmanah,133.0,320094027_320093962_STOP150
320094027_320093962,Jalan Raden Adipati Aria Wiranatakusumah,primary,-6.883033154458519,107.60125478821074,150,Setiabudi Hegarmanah,124.5,320094027_320093962_STOP150
364328701_6673594562,Jalan HOS. Cokroaminoto,primary,-6.914544300000002,107.5981205,786,Seberang Paskal 23,108.2,364328701_6673594562_STOP786
364328701_6673594562,Jalan HOS. Cokroaminoto,primary,-6.914092624158471,107.59813129999972,785,Gedong Sembilan - Pasir Kaliki,142.3,364328701_6673594562_STOP785
364328701_6673594562,Jalan HOS. Cokroaminoto,primary,-6.913642503082555,107.59809439037284,785,Gedong Sembilan - Pasir Kaliki,92.1,364328701_6673594562_STOP785
364328701_11028882122,Jalan HOS. Cokroaminoto,primary,-6.914544300000002,107.5981205,786,Seberang Paskal 23,108.2,364328701_11028882122_STOP786
364328701_11028882122,Jalan HOS. Cokroaminoto,primary,-6.914991573878045,107.59813982684102,786,Seberang Paskal 23,58.7,364328701_11028882122_STOP786
364363786_11176912846,Jalan Kebon Jukut,secondary,-6.914581099999998,107.606975,193,Perintis Kemerdekaan,124.1,364363786_11176912846_STOP193
364363786_11176912846,Jalan Kebon Jukut,secondary,-6.914307304225889,107.60729564446508,193,Perintis Kemerdekaan,77.7,364363786_11176912846_STOP193
364363786_1916791843,"['Jalan Otto Iskandardinata', 'Jalan Kebon Jukut']",secondary,-6.914581099999998,107.606975,193,Perintis Kemerdekaan,124.1,364363786_1916791843_STOP193
364363786_1916791843,"['Jalan Otto Iskandardinata', 'Jalan Kebon Jukut']",secondary,-6.914724518506307,107.60660011174306,678,Banceuy Suniaraja,135.3,364363786_1916791843_STOP678
364363786_1916791843,"['Jalan Otto Iskandardinata', 'Jalan Kebon Jukut']",secondary,-6.914669496868949,107.60615133350372,643,Masjid Saifuddaulah,113.9,364363786_1916791843_STOP643
364363786_1916791843,"['Jalan Otto Iskandardinata', 'Jalan Kebon Jukut']",secondary,-6.914614474768774,107.60570255521216,643,Masjid Saifuddaulah,65.3,364363786_1916791843_STOP643
364363786_1916791843,"['Jalan Otto Iskandardinata', 'Jalan Kebon Jukut']",secondary,-6.914559452205793,107.60525377686828,643,Masjid Saifuddaulah,24.9,364363786_1916791843_STOP643
364363786_1916791843,"['Jalan Otto Iskandardinata', 'Jalan Kebon Jukut']",secondary,-6.914504429180029,107.6048049984722,643,Masjid Saifuddaulah,45.1,364363786_1916791843_STOP643
364363786_1916791843,"['Jalan Otto Iskandardinata', 'Jalan Kebon Jukut']",secondary,-6.914220502088785,107.60459383925824,833,Kebon Jukut 1,43.7,364363786_1916791843_STOP833
364363786_1916791843,"['Jalan Otto Iskandardinata', 'Jalan Kebon Jukut']",secondary,-6.913769500678956,107.60462120717465,833,Kebon Jukut 1,13.1,364363786_1916791843_STOP833
364363786_1916791843,"['Jalan Otto Iskandardinata', 'Jalan Kebon Jukut']",secondary,-6.913318729090047,107.60465198133518,832,Kebon Jukut 2,40.5,364363786_1916791843_STOP832
364363786_1916791843,"['Jalan Otto Iskandardinata', 'Jalan Kebon Jukut']",secondary,-6.91286804039235,107.6046841310957,832,Kebon Jukut 2,90.2,364363786_1916791843_STOP832
364364130_25433677,Jalan Raden Adipati Aria Wiranatakusumah,primary,-6.902677199999996,107.6025777,483,Abdul Rivai,241.0,364364130_25433677_STOP483
364364130_2325451300,,primary_link,-6.902677199999996,107.6025777,483,Abdul Rivai,241.0,364364130_2325451300_STOP483
364365251_2325451853,Jalan Wastukancana,primary,-6.9090242,107.608135,485,Wastukencana Purnawarman,27.9,364365251_2325451853_STOP485
364365251_2325451853,Jalan Wastukancana,primary,-6.908662185566608,107.60787122523044,485,Wastukencana Purnawarman,27.4,364365251_2325451853_STOP485
364365251_2325451853,Jalan Wastukancana,primary,-6.908234300170824,107.60772789890976,485,Wastukencana Purnawarman,77.5,364365251_2325451853_STOP485
364365279_364365320,Jalan Purnawarman,tertiary,-6.909126600000001,107.6085607,485,Wastukencana Purnawarman,76.1,364365279_364365320_STOP485
364365279_364365251,Jalan Purnawarman,tertiary,-6.909126600000001,107.6085607,485,Wastukencana Purnawarman,76.1,364365279_364365251_STOP485
364365320_2439053868,Jalan Wastukancana,primary,-6.909367099999994,107.6083912,485,Wastukencana Purnawarman,73.9,364365320_2439053868_STOP485
364365320_2439053868,Jalan Wastukancana,primary,-6.909768339368099,107.6085990931837,485,Wastukencana Purnawarman,122.7,364365320_2439053868_STOP485
364365320_364365251,Jalan Wastukancana,primary,-6.909367099999994,107.6083912,485,Wastukencana Purnawarman,73.9,364365320_364365251_STOP485
364365556_5358212417,Jalan Braga,primary,-6.915941200000004,107.6089865,292,Lembong,107.3,364365556_5358212417_STOP292
364365556_2439023829,Jalan Lembong,primary,-6.915941200000004,107.6089865,292,Lembong,107.3,364365556_2439023829_STOP292
364365905_6442968672,Jalan Perintis Kemerdekaan,primary,-6.913602100000006,107.6103525,549,Taman Vanda,56.8,364365905_6442968672_STOP549
364365905_6442968672,Jalan Perintis Kemerdekaan,primary,-6.913907970773169,107.61001971260448,549,Taman Vanda,9.6,364365905_6442968672_STOP549
364365905_6442968672,Jalan Perintis Kemerdekaan,primary,-6.913910756602614,107.60957684972897,549,Taman Vanda,50.8,364365905_6442968672_STOP549
364365905_6442968672,Jalan Perintis Kemerdekaan,primary,-6.913861151264738,107.60912744224186,192,Bank Indonesia,76.7,364365905_6442968672_STOP192
364365905_3977886808,Jalan Merdeka,primary,-6.913602100000006,107.6103525,549,Taman Vanda,56.8,364365905_3977886808_STOP549
364365905_3977886808,Jalan Merdeka,primary,-6.91405171125701,107.61030787698836,549,Taman Vanda,32.0,364365905_3977886808_STOP549
389137494_3277416899,Jalan Sriwijaya,secondary,-6.937837799999995,107.612765,256,Patung Ikan,287.6,389137494_3277416899_STOP256
389137494_3248886992,Jalan BKR,primary,-6.937837799999995,107.612765,256,Patung Ikan,287.6,389137494_3248886992_STOP256
389137494_3248886992,Jalan BKR,primary,-6.937820798473817,107.61231316123109,256,Patung Ikan,237.4,389137494_3248886992_STOP256
389137494_3248886992,Jalan BKR,primary,-6.937804724893835,107.61186128428042,256,Patung Ikan,187.2,389137494_3248886992_STOP256
389137494_3248886992,Jalan BKR,primary,-6.937788662016144,107.6114094068021,256,Patung Ikan,137.3,389137494_3248886992_STOP256
389137494_3248886992,Jalan BKR,primary,-6.937772598695897,107.61095752919346,256,Patung Ikan,87.7,389137494_3248886992_STOP256
389137494_3248886992,Jalan BKR,primary,-6.93775653493313,107.6105056514545,256,Patung Ikan,40.0,389137494_3248886992_STOP256
389137494_3248886992,Jalan BKR,primary,-6.9377404652621895,107.61005377377988,256,Patung Ikan,24.2,389137494_3248886992_STOP256
389137494_3248886992,Jalan BKR,primary,-6.937724348685451,107.60960189763294,256,Patung Ikan,68.1,389137494_3248886992_STOP256
389137494_3272360369,Jalan Sriwijaya,secondary,-6.937837799999995,107.612765,256,Patung Ikan,287.6,389137494_3272360369_STOP256
389137494_3272360369,Jalan Sriwijaya,secondary,-6.938286424554258,107.61281381614567,256,Patung Ikan,302.1,389137494_3272360369_STOP256
389137494_3272360369,Jalan Sriwijaya,secondary,-6.938738151578181,107.61281165913688,256,Patung Ikan,318.8,389137494_3272360369_STOP256
389137494_3272360369,Jalan Sriwijaya,secondary,-6.939189811140627,107.61280169975994,256,Patung Ikan,341.3,389137494_3272360369_STOP256
389137494_3272360369,Jalan Sriwijaya,secondary,-6.9396416391564975,107.61280381512604,256,Patung Ikan,370.5,389137494_3272360369_STOP256
389137494_3272360369,Jalan Sriwijaya,secondary,-6.940093323031526,107.61281445763868,256,Patung Ikan,404.5,389137494_3272360369_STOP256
389137494_3272360369,Jalan Sriwijaya,secondary,-6.940545067801409,107.6128231419458,256,Patung Ikan,441.5,389137494_3272360369_STOP256
389137494_3272360369,Jalan Sriwijaya,secondary,-6.940996865256884,107.61282797503364,256,Patung Ikan,480.6,389137494_3272360369_STOP256
389137494_3272360369,Jalan Sriwijaya,secondary,-6.941448694606984,107.6128297725578,256,Patung Ikan,521.5,389137494_3272360369_STOP256
389137494_3272360369,Jalan Sriwijaya,secondary,-6.94190051902788,107.61282833401934,256,Patung Ikan,563.7,389137494_3272360369_STOP256
389137494_3272360369,Jalan Sriwijaya,secondary,-6.942352340804533,107.61282516041534,310,Madurasa Tengah,585.1,389137494_3272360369_STOP310
389137494_3272360369,Jalan Sriwijaya,secondary,-6.942804162575762,107.61282198696678,310,Madurasa Tengah,559.2,389137494_3272360369_STOP310
389137494_3272360369,Jalan Sriwijaya,secondary,-6.943255981961179,107.61282026127752,310,Madurasa Tengah,537.0,389137494_3272360369_STOP310
389137494_3272360369,Jalan Sriwijaya,secondary,-6.943707760257751,107.61282026450424,310,Madurasa Tengah,518.9,389137494_3272360369_STOP310
389137494_3272360369,Jalan Sriwijaya,secondary,-6.944159468937666,107.6128096632704,319,PLN UP3 Bandung B,483.4,389137494_3272360369_STOP319
389137494_3272360369,Jalan Sriwijaya,secondary,-6.94461123310309,107.6128037125429,319,PLN UP3 Bandung B,433.6,389137494_3272360369_STOP319
389137494_3272360369,Jalan Sriwijaya,secondary,-6.945063042957654,107.61279928525992,319,PLN UP3 Bandung B,384.0,389137494_3272360369_STOP319
389137494_3272360369,Jalan Sriwijaya,secondary,-6.945514765809793,107.61280790721182,319,PLN UP3 Bandung B,334.9,389137494_3272360369_STOP319
389137494_3272360369,Jalan Sriwijaya,secondary,-6.94596506933823,107.61282436355324,319,PLN UP3 Bandung B,286.6,389137494_3272360369_STOP319
389137494_3272360369,Jalan Sriwijaya,secondary,-6.946341972851897,107.61258540585528,319,PLN UP3 Bandung B,239.7,389137494_3272360369_STOP319
389137494_3272360369,Jalan Sriwijaya,secondary,-6.94678717054312,107.61253904377212,319,PLN UP3 Bandung B,190.1,389137494_3272360369_STOP319
389137494_3272360369,Jalan Sriwijaya,secondary,-6.947238942051352,107.61253225609032,319,PLN UP3 Bandung B,141.2,389137494_3272360369_STOP319
389137494_3272360369,Jalan Sriwijaya,secondary,-6.947690772819873,107.61253086058927,319,PLN UP3 Bandung B,94.2,389137494_3272360369_STOP319
389137494_3272360369,Jalan Sriwijaya,secondary,-6.948142603581693,107.61252946524706,319,PLN UP3 Bandung B,53.3,389137494_3272360369_STOP319
389140807_3110090805,Jalan Lauk Emas,tertiary,-6.930096599999997,107.6160965,544,Melong Karapitan,17.0,389140807_3110090805_STOP544
389140807_3110090805,Jalan Lauk Emas,tertiary,-6.930216330538436,107.6165310701306,60,Lauk Emas,10.2,389140807_3110090805_STOP60
389140807_3110090805,Jalan Lauk Emas,tertiary,-6.930199798733462,107.61698090159388,60,Lauk Emas,57.6,389140807_3110090805_STOP60
389140807_30602861,Jalan Karapitan,secondary,-6.930096599999997,107.6160965,544,Melong Karapitan,17.0,389140807_30602861_STOP544
389140807_30602861,Jalan Karapitan,secondary,-6.929659273136428,107.61621014727724,60,Lauk Emas,61.8,389140807_30602861_STOP60
389140807_30602861,Jalan Karapitan,secondary,-6.929222071665221,107.61632427187568,796,Simpang Cikawao - Karapitan,74.9,389140807_30602861_STOP796
479733030_319706490,Jalan Ciumbuleuit,tertiary,-6.863456700000002,107.6048894,19,RSAU dr. Salamun,16.1,479733030_319706490_STOP19
479733030_319706490,Jalan Ciumbuleuit,tertiary,-6.863835519850751,107.60512895242802,19,RSAU dr. Salamun,34.4,479733030_319706490_STOP19
588189886_5487734501,Jalan Kopo Sayati,primary,-6.956915699999995,107.5821362,135,SD Negeri 005 Babakan Ciparay,1043.0,588189886_5487734501_STOP135
588189886_5487734495,,primary_link,-6.956915699999995,107.5821362,135,SD Negeri 005 Babakan Ciparay,1043.0,588189886_5487734495_STOP135
665709306_2858054060,"['Jalan Cilengkrang II', 'Jalan Desa Cipadung']",tertiary,-6.931768999999994,107.7140726,425,SDN Cipadung,35.0,665709306_2858054060_STOP425
665709306_2858054060,"['Jalan Cilengkrang II', 'Jalan Desa Cipadung']",tertiary,-6.931365432596919,107.714275843455,425,SDN Cipadung,59.8,665709306_2858054060_STOP425
665709306_2858054060,"['Jalan Cilengkrang II', 'Jalan Desa Cipadung']",tertiary,-6.930957117137889,107.71446934257436,425,SDN Cipadung,104.4,665709306_2858054060_STOP425
665709306_2858054060,"['Jalan Cilengkrang II', 'Jalan Desa Cipadung']",tertiary,-6.930551143718073,107.71466773989457,425,SDN Cipadung,152.7,665709306_2858054060_STOP425
665709306_2858054060,"['Jalan Cilengkrang II', 'Jalan Desa Cipadung']",tertiary,-6.93014676798301,107.71486937303354,425,SDN Cipadung,202.1,665709306_2858054060_STOP425
665709306_2858054060,"['Jalan Cilengkrang II', 'Jalan Desa Cipadung']",tertiary,-6.9297429543723466,107.7150721294206,425,SDN Cipadung,251.9,665709306_2858054060_STOP425
665709306_2858054060,"['Jalan Cilengkrang II', 'Jalan Desa Cipadung']",tertiary,-6.929350200323015,107.71529444762234,425,SDN Cipadung,302.0,665709306_2858054060_STOP425
665709306_2858054060,"['Jalan Cilengkrang II', 'Jalan Desa Cipadung']",tertiary,-6.929023777090917,107.71560567311448,425,SDN Cipadung,351.5,665709306_2858054060_STOP425
665709306_2858054060,"['Jalan Cilengkrang II', 'Jalan Desa Cipadung']",tertiary,-6.928682653730875,107.71590135365172,425,SDN Cipadung,401.5,665709306_2858054060_STOP425
665709306_2858054060,"['Jalan Cilengkrang II', 'Jalan Desa Cipadung']",tertiary,-6.928335292494364,107.71618958050703,105,UIN SGD/Cipadung,448.1,665709306_2858054060_STOP105
665709306_2858054060,"['Jalan Cilengkrang II', 'Jalan Desa Cipadung']",tertiary,-6.927948712060293,107.71642254771704,105,UIN SGD/Cipadung,493.8,665709306_2858054060_STOP105
665709306_2858054060,"['Jalan Cilengkrang II', 'Jalan Desa Cipadung']",tertiary,-6.927589845667659,107.7166968725792,105,UIN SGD/Cipadung,538.2,665709306_2858054060_STOP105
665709306_2858054060,"['Jalan Cilengkrang II', 'Jalan Desa Cipadung']",tertiary,-6.927229914706024,107.7169700863008,105,UIN SGD/Cipadung,583.7,665709306_2858054060_STOP105
665709306_2858054060,"['Jalan Cilengkrang II', 'Jalan Desa Cipadung']",tertiary,-6.926866307258282,107.7172384310215,105,UIN SGD/Cipadung,630.1,665709306_2858054060_STOP105
665709306_2858054060,"['Jalan Cilengkrang II', 'Jalan Desa Cipadung']",tertiary,-6.926502422861508,107.71750637117913,105,UIN SGD/Cipadung,677.1,665709306_2858054060_STOP105
665709306_2858054060,"['Jalan Cilengkrang II', 'Jalan Desa Cipadung']",tertiary,-6.926145324479177,107.71778333251775,105,UIN SGD/Cipadung,724.1,665709306_2858054060_STOP105
665709306_2858054060,"['Jalan Cilengkrang II', 'Jalan Desa Cipadung']",tertiary,-6.925786439056646,107.71805794123011,105,UIN SGD/Cipadung,771.6,665709306_2858054060_STOP105
665709306_2858054060,"['Jalan Cilengkrang II', 'Jalan Desa Cipadung']",tertiary,-6.925419847972928,107.71832138487324,105,UIN SGD/Cipadung,819.9,665709306_2858054060_STOP105
665709306_2858054060,"['Jalan Cilengkrang II', 'Jalan Desa Cipadung']",tertiary,-6.925051824699887,107.71858327582932,426,Seberang Borma Cipadung,866.7,665709306_2858054060_STOP426
665709306_2858054060,"['Jalan Cilengkrang II', 'Jalan Desa Cipadung']",tertiary,-6.924691651588585,107.71885596009784,426,Seberang Borma Cipadung,903.2,665709306_2858054060_STOP426
665709306_2858054060,"['Jalan Cilengkrang II', 'Jalan Desa Cipadung']",tertiary,-6.924430721391714,107.71921805723817,426,Seberang Borma Cipadung,948.4,665709306_2858054060_STOP426
665709306_2858054060,"['Jalan Cilengkrang II', 'Jalan Desa Cipadung']",tertiary,-6.924070919867018,107.71946962257596,426,Seberang Borma Cipadung,984.7,665709306_2858054060_STOP426
665709306_2858054060,"['Jalan Cilengkrang II', 'Jalan Desa Cipadung']",tertiary,-6.923663810429139,107.7196649355079,426,Seberang Borma Cipadung,1017.3,665709306_2858054060_STOP426
665709306_2858054060,"['Jalan Cilengkrang II', 'Jalan Desa Cipadung']",tertiary,-6.9232590880344365,107.71986550017388,426,Seberang Borma Cipadung,1051.9,665709306_2858054060_STOP426
665709306_2858054060,"['Jalan Cilengkrang II', 'Jalan Desa Cipadung']",tertiary,-6.922851757376001,107.72005701488104,426,Seberang Borma Cipadung,1086.8,665709306_2858054060_STOP426
665709306_2858054060,"['Jalan Cilengkrang II', 'Jalan Desa Cipadung']",tertiary,-6.922408697435472,107.72013570797044,426,Seberang Borma Cipadung,1112.7,665709306_2858054060_STOP426
665709306_2858054060,"['Jalan Cilengkrang II', 'Jalan Desa Cipadung']",tertiary,-6.921996362805506,107.72031482364264,426,Seberang Borma Cipadung,1149.1,665709306_2858054060_STOP426
665709306_2858054060,"['Jalan Cilengkrang II', 'Jalan Desa Cipadung']",tertiary,-6.92163050905766,107.72057871242107,426,Seberang Borma Cipadung,1192.7,665709306_2858054060_STOP426
665709306_2858054060,"['Jalan Cilengkrang II', 'Jalan Desa Cipadung']",tertiary,-6.921274427536137,107.72085674165096,426,Seberang Borma Cipadung,1237.8,665709306_2858054060_STOP426
665709306_2858054060,"['Jalan Cilengkrang II', 'Jalan Desa Cipadung']",tertiary,-6.920925456737127,107.72114388520404,426,Seberang Borma Cipadung,1283.8,665709306_2858054060_STOP426
665709306_2858054060,"['Jalan Cilengkrang II', 'Jalan Desa Cipadung']",tertiary,-6.920575936898219,107.72142910843732,426,Seberang Borma Cipadung,1329.9,665709306_2858054060_STOP426
