lat,lon,category
-6.9543963,107.6089859,Komersial
-6.9544119,107.6090408,Komersial
-6.9544469,107.6091241,Komersial
-6.9081931,107.6217693,Komersial
-6.9086432,107.6110429,Komersial
-6.9139369,107.703006,Komersial
-6.9126545,107.6929225,Komersial
-6.9227471,107.5857429,Komersial
-6.9539931,107.6114892,Komersial
-6.9543039,107.6115375,Komersial
-6.9535581,107.611361,Komersial
-6.9538662,107.6114432,Komersial
-6.8888542,107.6183852,Komersial
-6.8890417,107.6182911,Komersial
-6.8890071,107.6184192,Komersial
-6.8890652,107.6182296,Komersial
-6.9192889,107.7079513,Komersial
-6.9192523,107.7079131,Komersial
-6.9187797,107.7075664,Komersial
-6.9187544,107.7075396,Komersial
-6.9186585,107.7073404,Komersial
-6.9184595,107.7070994,Komersial
-6.885951,107.6148618,Komersial
-6.9093058,107.5979324,Komersial
-6.9155873,107.7093495,Komersial
-6.9172376,107.7072144,Komersial
-6.9454353,107.6305281,Komersial
-6.880798,107.6118538,Komersial
-6.8800529,107.6120883,Komersial
-6.8802313,107.6120846,Komersial
-6.8808936,107.6119973,Komersial
-6.8805548,107.6120679,Komersial
-6.8807448,107.6118656,Komersial
-6.9163278,107.6092355,Komersial
-6.9458064,107.5929171,Komersial
-6.945681,107.5928695,Komersial
-6.9456234,107.5928468,Komersial
-6.9457462,107.5928882,Komersial
-6.9071312,107.6015338,Komersial
-6.8938948,107.6055344,Komersial
-6.8937666,107.6055978,Komersial
-6.9121434,107.6106984,Komersial
-6.9090047,107.6099176,Komersial
-6.9091327,107.6097779,Komersial
-6.9186807,107.617809,Komersial
-6.9117279,107.6266066,Komersial
-6.9575721,107.6895426,Komersial
-6.8929232,107.6053664,Komersial
-6.8806894,107.6119942,Komersial
-6.880654,107.611998,Komersial
-6.9063789,107.643716,Komersial
-6.9179628,107.6324267,Komersial
-6.9165623,107.6435078,Komersial
-6.9160193,107.7094473,Komersial
-6.9160239,107.7093134,Komersial
-6.9165398,107.7090765,Komersial
-6.8869435,107.5811614,Katering
-6.8873695,107.5816872,Katering
-6.8815495,107.5944013,Katering
-6.8807109,107.5959997,Katering
-6.8715552,107.5940509,Katering
-6.8858733,107.5962969,Katering
-6.8752093,107.5964539,Katering
-6.8843694,107.6012683,Katering
-6.9027926,107.5978878,Katering
-6.8977742,107.6036158,Katering
-6.8799127,107.5838387,Katering
-6.9058695,107.5931889,Katering
-6.9057417,107.6176217,Katering
-6.8914029,107.61281,Katering
-6.8990133,107.6195912,Katering
-6.8990098,107.6197139,Katering
-6.9018456,107.6214397,Katering
-6.9055352,107.6271646,Katering
-6.9019586,107.6115579,Katering
-6.8668218,107.6090526,Katering
-6.9154742,107.6028366,Katering
-6.8813231,107.5815533,Katering
-6.9167625,107.6183923,Katering
-6.9027613,107.6104139,Katering
-6.9009918,107.6134343,Katering
-6.9126453,107.5983597,Katering
-6.898751,107.6030848,Katering
-6.8925163,107.6127554,Katering
-6.8867215,107.6167462,Katering
-6.8872957,107.6138988,Katering
-6.8972541,107.6147191,Katering
-6.8968401,107.6152372,Katering
-6.8941921,107.6150603,Katering
-6.897292,107.6363552,Katering
-6.8982722,107.6369137,Katering
-6.8840078,107.6150326,Katering
-6.8837407,107.6148998,Katering
-6.8854679,107.6155752,Katering
-6.8682162,107.5934603,Katering
-6.8682748,107.5938519,Katering
-6.8789798,107.5979852,Katering
-6.8823595,107.5758245,Katering
-6.8823742,107.5762796,Katering
-6.873753,107.5957989,Katering
-6.8744394,107.5962776,Katering
-6.8703438,107.5917527,Katering
-6.8784018,107.5977475,Katering
-6.8831642,107.6025761,Katering
-6.8828983,107.6005782,Katering
-6.8943171,107.6089129,Katering
-6.8716969,107.5941246,Katering
-6.9010333,107.6016546,Katering
-6.8939696,107.6055017,Katering
-6.8934997,107.6050826,Katering
-6.8825278,107.5802874,Katering
-6.9255337,107.605885,Katering
-6.8947619,107.6043216,Katering
-6.8947276,107.6044044,Katering
-6.8942243,107.6047504,Katering
-6.8939367,107.6050187,Katering
-6.8959285,107.6031089,Katering
-6.869002,107.6208824,Katering
-6.9009712,107.6125356,Katering
-6.8689523,107.5939107,Katering
-6.8689658,107.5939841,Katering
-6.8561749,107.5958927,Katering
-6.9267334,107.6132906,Katering
-6.924869,107.6196988,Katering
-6.8879183,107.615515,Katering
-6.9198235,107.6170063,Katering
-6.9230613,107.6131868,Katering
-6.8880195,107.6016212,Katering
-6.8936141,107.6057343,Katering
-6.8696348,107.6202679,Katering
-6.9067229,107.6208472,Katering
-6.9069786,107.6208901,Katering
-6.907068,107.6200544,Katering
-6.9068905,107.6197771,Katering
-6.9104934,107.6184011,Katering
-6.8937286,107.6050758,Katering
-6.8931108,107.6050973,Katering
-6.9110685,107.6267052,Katering
-6.9052749,107.5961955,Katering
-6.9196306,107.5935729,Katering
-6.8942667,107.610979,Katering
-6.8903481,107.6087349,Katering
-6.8905771,107.6093626,Katering
-6.8917009,107.6116156,Katering
-6.8883084,107.6088476,Katering
-6.9019099,107.611152,Katering
-6.8792672,107.6127822,Katering
-6.8898807,107.6172141,Katering
-6.9256802,107.6276337,Katering
-6.9169297,107.6093123,Katering
-6.869891,107.5934101,Katering
-6.9188476,107.6067686,Katering
-6.9021325,107.6040636,Katering
-6.91157,107.627266,Katering
-6.9060828,107.6202185,Katering
-6.9136255,107.6289496,Katering
-6.9070431,107.6230593,Katering
-6.9161351,107.6304057,Katering
-6.9287447,107.6222637,Katering
-6.9159688,107.602779,Katering
-6.8838733,107.6150099,Katering
-6.8986257,107.613195,Katering
-6.9031083,107.6154995,Katering
-6.9045738,107.6140864,Katering
-6.9045936,107.6141887,Katering
-6.9046556,107.6141388,Katering
-6.9183143,107.6143286,Katering
-6.919286,107.6169434,Katering
-6.9007525,107.5970316,Katering
-6.8964177,107.595882,Katering
-6.8782448,107.6169053,Katering
-6.878149,107.6169412,Katering
-6.8846311,107.6140131,Katering
-6.878483,107.616839,Katering
-6.8803626,107.6163564,Katering
-6.8811193,107.6161344,Katering
-6.8786715,107.616787,Katering
-6.8804359,107.6163385,Katering
-6.8811754,107.6161217,Katering
-6.8787037,107.6167785,Katering
-6.8788817,107.6167362,Katering
-6.8775391,107.6174599,Katering
-6.8845352,107.6135695,Katering
-6.8834273,107.6147436,Katering
-6.8834511,107.6147196,Katering
-6.8767404,107.6179507,Katering
-6.8745715,107.6191251,Katering
-6.8745072,107.6191486,Katering
-6.8746857,107.6190813,Katering
-6.8674478,107.6209107,Katering
-6.8717491,107.620125,Katering
-6.8675629,107.6208871,Katering
-6.8698557,107.6205977,Katering
-6.8699337,107.6204523,Katering
-6.8734448,107.6196056,Katering
-6.8951031,107.617139,Katering
-6.867961,107.620412,Katering
-6.8665928,107.6208379,Katering
-6.8677746,107.6204866,Katering
-6.926744,107.6276202,Katering
-6.9027187,107.6136333,Katering
-6.9194536,107.6161559,Katering
-6.9026858,107.5973876,Katering
-6.8966337,107.5970159,Katering
-6.8967854,107.5970217,Katering
-6.8951185,107.5880348,Katering
-6.9414117,107.6671503,Katering
-6.893351,107.6051095,Katering
-6.8594667,107.5950246,Katering
-6.8975809,107.6121376,Katering
-6.8969429,107.5907416,Katering
-6.8829482,107.6137095,Katering
-6.9135741,107.659887,Katering
-6.9238746,107.6457785,Katering
-6.9308355,107.6409925,Katering
-6.909191,107.6276245,Katering
-6.9089804,107.627429,Katering
-6.868265,107.6091207,Katering
-6.8679495,107.6073027,Katering
-6.9072246,107.6203843,Katering
-6.8805774,107.5942858,Katering
-6.8799945,107.5940974,Katering
-6.8835345,107.5949143,Katering
-6.8979598,107.6098119,Katering
-6.8543222,107.5957541,Katering
-6.9079727,107.6239556,Katering
-6.9190972,107.6153692,Katering
-6.8875201,107.6127573,Katering
-6.8869895,107.6126856,Katering
-6.9010104,107.6123933,Katering
-6.9061929,107.5981092,Katering
-6.904728,107.6178751,Katering
-6.9173914,107.6133076,Katering
-6.9284008,107.6240018,Katering
-6.9088982,107.6184895,Katering
-6.9049365,107.6227839,Katering
-6.9100039,107.6256233,Katering
-6.9019264,107.6214808,Katering
-6.917453,107.6132859,Katering
-6.8672236,107.6060351,Katering
-6.9164146,107.6138316,Katering
-6.916593,107.6138143,Katering
-6.8856245,107.5962474,Katering
-6.905489,107.6206005,Katering
-6.8611951,107.5953286,Katering
-6.9205607,107.614136,Katering
-6.9082315,107.624401,Katering
-6.9047843,107.6165469,Katering
-6.9065739,107.6158864,Katering
-6.9291255,107.6196615,Katering
-6.9036224,107.6209866,Katering
-6.8710838,107.6076398,Katering
-6.9046421,107.618747,Katering
-6.9045688,107.6197076,Katering
-6.9055992,107.616762,Katering
-6.8742543,107.6192351,Katering
-6.905619,107.6167643,Katering
-6.8810535,107.5983139,Katering
-6.8799997,107.5981916,Katering
-6.8677255,107.5938724,Katering
-6.8755338,107.5966884,Katering
-6.9167187,107.613811,Katering
-6.924126,107.6118868,Katering
-6.914155,107.6135284,Katering
-6.8791733,107.6009453,Katering
-6.9104912,107.6306581,Katering
-6.9286472,107.5868038,Katering
-6.9151627,107.5982134,Katering
-6.9160557,107.6091519,Katering
-6.8748841,107.6188318,Katering
-6.8810858,107.5986064,Katering
-6.8826195,107.5964138,Katering
-6.9039231,107.5989336,Katering
-6.9204002,107.6002017,Katering
-6.9216518,107.6003966,Katering
-6.9052965,107.6138859,Katering
-6.9185493,107.6096852,Katering
-6.8797792,107.5984107,Katering
-6.8810021,107.5982247,Katering
-6.9097236,107.5977039,Katering
-6.9379902,107.6193999,Katering
-6.9095532,107.5976897,Katering
-6.905355,107.6104147,Katering
-6.9010768,107.6097423,Katering
-6.9153616,107.5982452,Katering
-6.9072846,107.6190397,Katering
-6.9124832,107.5992553,Katering
-6.9124458,107.5983485,Katering
-6.9123909,107.6011252,Katering
-6.9125398,107.6038437,Katering
-6.9043132,107.6237201,Katering
-6.9111906,107.6271109,Katering
-6.8775851,107.5895741,Katering
-6.9154611,107.629507,Katering
-6.9159462,107.6678531,Katering
-6.9018086,107.5973555,Katering
-6.9211852,107.6170492,Katering
-6.9025783,107.6097557,Katering
-6.889864,107.5969999,Katering
-6.9024057,107.6143369,Katering
-6.9011504,107.6134266,Katering
-6.900332,107.6136806,Katering
-6.9051622,107.6095953,Katering
-6.9127336,107.6289424,Katering
-6.9000351,107.6115953,Katering
-6.9022555,107.6044599,Katering
-6.9118683,107.5779293,Katering
-6.9130997,107.6262194,Katering
-6.8999,107.611426,Katering
-6.8926493,107.6144085,Katering
-6.8959401,107.6031687,Katering
-6.8997957,107.6115847,Katering
-6.9051254,107.6223404,Katering
-6.9016748,107.6250691,Katering
-6.9268716,107.6193988,Katering
-6.8548349,107.5959097,Katering
-6.8802525,107.5806276,Katering
-6.905339,107.6135667,Katering
-6.872527,107.5932983,Katering
-6.9204024,107.6130499,Katering
-6.884257,107.5968352,Katering
-6.899456,107.6106804,Katering
-6.9164865,107.6136019,Katering
-6.8997615,107.6104078,Katering
-6.8869718,107.603936,Katering
-6.8996949,107.610294,Katering
-6.8815585,107.5757293,Katering
-6.8768509,107.604058,Katering
-6.8979361,107.592867,Katering
-6.8816289,107.5816811,Katering
-6.8810961,107.581227,Katering
-6.8851859,107.5815401,Katering
-6.9202649,107.599052,Katering
-6.8919365,107.6175378,Katering
-6.9489967,107.6234324,Katering
-6.8891532,107.582279,Katering
-6.8958519,107.5893761,Katering
-6.9021588,107.5975823,Katering
-6.90137,107.5990705,Katering
-6.9027733,107.6026978,Katering
-6.9067623,107.5978417,Katering
-6.8968528,107.6037639,Katering
-6.9309098,107.6262291,Katering
-6.9330981,107.6254099,Katering
-6.9352035,107.6247857,Katering
-6.9257329,107.6201892,Katering
-6.9120068,107.5960795,Katering
-6.9109614,107.5979568,Katering
-6.9106044,107.5979615,Katering
-6.9104931,107.5979568,Katering
-6.9093991,107.597875,Katering
-6.908961,107.5978563,Katering
-6.9129657,107.597758,Katering
-6.9156161,107.5982369,Katering
-6.9162559,107.597541,Katering
-6.9164135,107.5968616,Katering
-6.9172755,107.5981687,Katering
-6.9173543,107.5981524,Katering
-6.9182827,107.5931426,Katering
-6.919323,107.5929285,Katering
-6.918928,107.5889867,Katering
-6.917344,107.5983109,Katering
-6.9370934,107.5954123,Katering
-6.9493489,107.6254604,Katering
-6.9204135,107.5927319,Katering
-6.9150458,107.5965701,Katering
-6.904971,107.6102432,Katering
-6.9025596,107.6104052,Katering
-6.902495,107.6093707,Katering
-6.9023283,107.6102359,Katering
-6.900301,107.6092063,Katering
-6.8885603,107.6137119,Katering
-6.8895762,107.5990536,Katering
-6.8861336,107.5816203,Katering
-6.8810304,107.5825971,Katering
-6.9095825,107.6273878,Katering
-6.9105624,107.6276613,Katering
-6.9113656,107.6276989,Katering
-6.9118276,107.6281662,Katering
-6.9124405,107.6281825,Katering
-6.9002713,107.6340985,Katering
-6.8994995,107.63409,Katering
-6.8986559,107.6338765,Katering
-6.8980078,107.6347887,Katering
-6.8958583,107.6348705,Katering
-6.8954547,107.6346062,Katering
-6.8946071,107.6346631,Katering
-6.8940138,107.6348136,Katering
-6.8943992,107.635277,Katering
-6.8876325,107.6154079,Katering
-6.890292,107.6079525,Katering
-6.8874739,107.6132269,Katering
-6.890525,107.6169022,Katering
-6.8922074,107.6176016,Katering
-6.8924156,107.6153131,Katering
-6.8949494,107.6164681,Katering
-6.8948256,107.6173147,Katering
-6.8960232,107.6168462,Katering
-6.8961805,107.6166992,Katering
-6.8969548,107.6156562,Katering
-6.8976182,107.6156768,Katering
-6.8981525,107.6149453,Katering
-6.8990246,107.6194663,Katering
-6.9189145,107.5889524,Katering
-6.9195683,107.5927733,Katering
-6.9195066,107.5939635,Katering
-6.9198568,107.5954646,Katering
-6.9199557,107.5963305,Katering
-6.8982719,107.6435216,Katering
-6.8975816,107.6437749,Katering
-6.8983404,107.6436331,Katering
-6.89895,107.6434172,Katering
-6.8991169,107.6435269,Katering
-6.8869859,107.6149061,Katering
-6.8668806,107.5937278,Katering
-6.8677159,107.5936571,Katering
-6.8686153,107.5937916,Katering
-6.8689556,107.593519,Katering
-6.8713736,107.594601,Katering
-6.8707908,107.5937423,Katering
-6.8710748,107.5936203,Katering
-6.8747901,107.5964663,Katering
-6.8794456,107.5964269,Katering
-6.8791683,107.5960754,Katering
-6.8809958,107.5972527,Katering
-6.91908,107.6125521,Katering
-6.9053771,107.6009336,Katering
-6.9038425,107.600752,Katering
-6.930002,107.6144025,Katering
-6.9101164,107.6314897,Katering
-6.9039846,107.6672996,Katering
-6.9063815,107.6103688,Katering
-6.9040985,107.5794215,Katering
-6.9169485,107.6091118,Katering
-6.9071717,107.6233922,Katering
-6.9105164,107.6259586,Katering
-6.9320455,107.6252304,Katering
-6.9175752,107.6044197,Katering
-6.8939186,107.6054344,Katering
-6.9090714,107.6257541,Katering
-6.9045305,107.6199423,Katering
-6.8989615,107.6050417,Katering
-6.9167985,107.6092222,Katering
-6.9248412,107.621374,Katering
-6.8873777,107.60234,Katering
-6.9078484,107.6237768,Katering
-6.9448984,107.6305201,Katering
-6.8825002,107.5997553,Katering
-6.8829404,107.5992425,Katering
-6.8829031,107.6000043,Katering
-6.8937427,107.5868538,Katering
-6.9116564,107.6268819,Katering
-6.9070587,107.6237299,Katering
-6.9045876,107.6175664,Katering
-6.9018694,107.6122673,Katering
-6.9001488,107.6094398,Katering
-6.9136423,107.6024432,Katering
-6.9043768,107.6119068,Katering
-6.9070236,107.6057856,Katering
-6.8979509,107.6137089,Katering
-6.897885,107.6138041,Katering
-6.9190188,107.6078605,Katering
-6.9207251,107.5984722,Katering
-6.9229988,107.5985499,Katering
-6.9206091,107.6154775,Katering
-6.9052744,107.6141365,Katering
-6.8873682,107.6021008,Katering
-6.9073948,107.5833286,Katering
-6.9084123,107.6181452,Katering
-6.9248012,107.6199116,Katering
-6.9058067,107.5968488,Katering
-6.906181,107.6144313,Katering
-6.915549,107.6334008,Katering
-6.9061987,107.6143036,Katering
-6.8933618,107.6057065,Katering
-6.9202633,107.6017398,Katering
-6.887541,107.5968379,Katering
-6.8999911,107.6039898,Katering
-6.9021861,107.6247453,Katering
-6.8939783,107.586321,Katering
-6.9185448,107.6155488,Katering
-6.8952024,107.6022782,Katering
-6.930728,107.6219372,Katering
-6.8974299,107.6451802,Katering
-6.9186286,107.6141221,Katering
-6.9161264,107.5887671,Katering
-6.877199,107.57791,Katering
-6.8771028,107.5779728,Katering
-6.8780412,107.5773986,Katering
-6.8923683,107.6182983,Katering
-6.9528421,107.6277228,Katering
-6.8982686,107.6173956,Katering
-6.9023115,107.6135993,Katering
-6.8903288,107.5961947,Katering
-6.8901174,107.5960789,Katering
-6.8903231,107.5963214,Katering
-6.8901104,107.5965612,Katering
-6.889655,107.5960529,Katering
-6.8890381,107.5960491,Katering
-6.8884652,107.5960213,Katering
-6.8901004,107.5961777,Katering
-6.8903255,107.5962561,Katering
-6.8903206,107.5963924,Katering
-6.8902188,107.5965618,Katering
-6.889791,107.5960614,Katering
-6.8887545,107.5960331,Katering
-6.8886602,107.5960294,Katering
-6.8885606,107.5960266,Katering
-6.888327,107.5960888,Katering
-6.8901094,107.596655,Katering
-6.8903808,107.5964328,Katering
-6.8883223,107.5961745,Katering
-6.8889259,107.5960428,Katering
-6.888838,107.5960375,Katering
-6.8902714,107.5960569,Katering
-6.961599,107.6246951,Katering
-6.9612467,107.6246483,Katering
-6.9067935,107.612344,Katering
-6.9195711,107.6157894,Katering
-6.8917426,107.6044205,Katering
-6.8846654,107.6073974,Katering
-6.8914629,107.6043639,Katering
-6.8650516,107.5942055,Katering
-6.9162324,107.6022856,Katering
-6.9058775,107.6179806,Katering
-6.9157346,107.6304829,Katering
-6.9468855,107.6384563,Katering
-6.94702,107.6382191,Katering
-6.8733449,107.6050402,Katering
-6.9045335,107.5993145,Katering
-6.9205355,107.6137582,Katering
-6.9065581,107.6438913,Katering
-6.8926072,107.5852302,Katering
-6.9085032,107.5984194,Katering
-6.8783734,107.5963943,Katering
-6.9016624,107.597561,Katering
-6.9044343,107.597659,Katering
-6.9064912,107.6170456,Katering
-6.893814,107.6057222,Katering
-6.8942378,107.6056125,Katering
-6.8939722,107.6057199,Katering
-6.8941224,107.6056536,Katering
-6.9084924,107.6225601,Katering
-6.9086216,107.6247886,Katering
-6.8948961,107.5891041,Katering
-6.9106431,107.6260908,Katering
-6.9005394,107.6030518,Katering
-6.9227199,107.6077303,Katering
-6.8662192,107.609991,Katering
-6.9183508,107.6138211,Katering
-6.8970431,107.5914757,Katering
-6.9296717,107.6035086,Katering
-6.9062762,107.590788,Katering
-6.9171592,107.6091646,Katering
-6.9174178,107.6092353,Katering
-6.9169772,107.608836,Katering
-6.9170955,107.6087448,Katering
-6.9171422,107.6085855,Katering
-6.917202,107.608385,Katering
-6.91746,107.6094194,Katering
-6.9169273,107.609001,Katering
-6.9174934,107.6092599,Katering
-6.9176115,107.6092962,Katering
-6.9173678,107.6093892,Katering
-6.9171923,107.6093407,Katering
-6.9171028,107.6083528,Katering
-6.9169993,107.6087546,Katering
-6.9169517,107.6089282,Katering
-6.9266622,107.7105839,Katering
-6.887513,107.612487,Katering
-6.9144264,107.6966851,Katering
-6.8993196,107.6133452,Katering
-6.9045127,107.6755431,Katering
-6.9296914,107.6534638,Katering
-6.9157907,107.6303781,Katering
-6.8830152,107.6112306,Katering
-6.8829977,107.6112311,Katering
-6.8830337,107.6112306,Katering
-6.9165534,107.5889526,Katering
-6.8844734,107.6063465,Katering
-6.9041234,107.5973403,Katering
-6.9054835,107.5973672,Katering
-6.9056495,107.5965298,Katering
-6.917021,107.6084609,Katering
-6.8888338,107.6187864,Katering
-6.9056577,107.5973527,Katering
-6.9129873,107.6285112,Katering
-6.9137601,107.6294757,Katering
-6.8853011,107.601412,Katering
-6.9018765,107.60974,Katering
-6.8949433,107.6162456,Katering
-6.8785631,107.5981433,Katering
-6.8868433,107.6266658,Katering
-6.9125227,107.6286872,Katering
-6.8780483,107.5922348,Katering
-6.8657012,107.6213081,Katering
-6.8813092,107.5826337,Katering
-6.9059425,107.6191508,Katering
-6.906393,107.6173966,Katering
-6.910716,107.5977589,Katering
-6.8913214,107.5718325,Katering
-6.8886687,107.6189787,Katering
-6.9236123,107.6054502,Katering
-6.9239658,107.6060117,Katering
-6.9058303,107.5973504,Katering
-6.9062428,107.5978201,Katering
-6.9062496,107.5976963,Katering
-6.9059507,107.597695,Katering
-6.9145711,107.6021311,Katering
-6.8808327,107.5819186,Katering
-6.8970234,107.5912071,Katering
-6.9040399,107.6664854,Katering
-6.9029451,107.6655565,Katering
-6.9226022,107.6119813,Katering
-6.8882177,107.6172569,Katering
-6.9097811,107.5969413,Katering
-6.9249539,107.6183981,Katering
-6.9313423,107.6125525,Katering
-6.9091896,107.6103382,Katering
-6.9000896,107.6040806,Katering
-6.9041311,107.624076,Katering
-6.9054216,107.6202311,Katering
-6.893725,107.6057251,Katering
-6.8932546,107.5854356,Katering
-6.9107444,107.5977119,Katering
-6.913752,107.6025779,Katering
-6.8924838,107.6251253,Katering
-6.9071388,107.6180169,Katering
-6.9288257,107.6250214,Katering
-6.8772699,107.6172128,Katering
-6.9194121,107.6214102,Katering
-6.851575,107.6137911,Katering
-6.9184679,107.6101923,Katering
-6.8902387,107.5955503,Katering
-6.8686861,107.6065263,Katering
-6.8731826,107.6053069,Katering
-6.8711062,107.6056926,Katering
-6.8730196,107.6051703,Katering
-6.9032558,107.6139508,Katering
-6.9142367,107.6297314,Katering
-6.8840587,107.6177097,Katering
-6.8840265,107.6116969,Katering
-6.8825712,107.580079,Katering
-6.9473382,107.5966434,Katering
-6.9148453,107.6811293,Katering
-6.9249268,107.6236929,Katering
-6.904474,107.6046209,Katering
-6.8844363,107.59674,Katering
-6.9003961,107.6142255,Katering
-6.9051142,107.6015846,Katering
-6.8963513,107.5971582,Katering
-6.8925062,107.5904751,Katering
-6.894676,107.5885194,Katering
-6.9004348,107.5967457,Katering
-6.9028428,107.6135049,Katering
-6.9162226,107.6416342,Katering
-6.9163269,107.6416974,Katering
-6.9165173,107.6417667,Katering
-6.9156712,107.6418632,Katering
-6.9041351,107.6280099,Katering
-6.9160279,107.6407122,Katering
-6.8940427,107.605689,Katering
-6.9182851,107.6094729,Katering
-6.885306,107.5777699,Katering
-6.9107304,107.6329394,Katering
-6.9094781,107.6321409,Katering
-6.9538241,107.6205361,Katering
-6.9248453,107.6039702,Katering
-6.92656,107.7105623,Katering
-6.9487922,107.5625018,Katering
-6.93388,107.7166266,Katering
-6.9315299,107.7146477,Katering
-6.9303811,107.7126325,Katering
-6.9172988,107.6596812,Katering
-6.8859298,107.5811612,Katering
-6.9085952,107.6092025,Katering
-6.8980574,107.607698,Katering
-6.9553972,107.6122622,Katering
-6.8776541,107.6168476,Katering
-6.9177994,107.5932634,Katering
-6.9093416,107.5922661,Katering
-6.8855533,107.5955189,Katering
-6.9069909,107.5883826,Katering
-6.9052088,107.6286944,Katering
-6.9155713,107.627886,Katering
-6.898016,107.654862,Katering
-6.9242587,107.6452348,Katering
-6.9453718,107.6304886,Katering
-6.9410924,107.6268912,Katering
-6.9411448,107.6270712,Katering
-6.9411889,107.6271417,Katering
-6.9438553,107.6295651,Katering
-6.9389573,107.6249953,Katering
-6.9394675,107.6253284,Katering
-6.9398319,107.625775,Katering
-6.9090193,107.6088789,Katering
-6.9144606,107.6364708,Katering
-6.9470408,107.6627296,Katering
-6.9160953,107.6678117,Katering
-6.9158532,107.5944292,Katering
-6.9161426,107.6101371,Katering
-6.9083222,107.6291177,Katering
-6.8934069,107.6050563,Katering
-6.9293268,107.6383175,Katering
-6.9048976,107.6284471,Katering
-6.9044402,107.5800838,Katering
-6.9040791,107.5802488,Katering
-6.9068088,107.6134529,Katering
-6.9090282,107.6087787,Katering
-6.9088049,107.6092704,Katering
-6.8901476,107.6162257,Katering
-6.9040033,107.620462,Katering
-6.9053582,107.6270058,Katering
-6.9011192,107.6117927,Katering
-6.8947462,107.6047328,Katering
-6.8936666,107.6050894,Katering
-6.8936026,107.6051072,Katering
-6.9130481,107.6326629,Katering
-6.9024399,107.6217955,Katering
-6.9063298,107.5977616,Katering
-6.9268025,107.6347607,Katering
-6.9052076,107.6045701,Katering
-6.9173701,107.6092183,Katering
-6.9058136,107.6188161,Katering
-6.8983318,107.6374414,Katering
-6.9072563,107.6455184,Katering
-6.9273391,107.6192541,Katering
-6.9087814,107.648662,Katering
-6.9182144,107.6183639,Katering
-6.923578,107.6167183,Katering
-6.8961105,107.6167743,Katering
-6.9237589,107.617037,Katering
-6.9241793,107.6201345,Katering
-6.9156425,107.6028187,Katering
-6.8798623,107.6121023,Katering
-6.879916,107.6120978,Katering
-6.8918986,107.6167681,Katering
-6.9024389,107.6088905,Katering
-6.885158,107.6139102,Katering
-6.9072927,107.6158218,Katering
-6.8902542,107.6127312,Katering
-6.8991191,107.6211357,Katering
-6.9176973,107.5981544,Katering
-6.9217662,107.6727307,Katering
-6.8901223,107.6043047,Katering
-6.8949076,107.5887755,Katering
-6.8821567,107.6139604,Katering
-6.9555898,107.6976858,Katering
-6.9553954,107.6973975,Katering
-6.955314,107.6972429,Katering
-6.955032,107.6973546,Katering
-6.9549274,107.6974123,Katering
-6.9547018,107.6970904,Katering
-6.9548709,107.6969053,Katering
-6.9550413,107.6968302,Katering
-6.9552303,107.6967913,Katering
-6.9554992,107.6971507,Katering
-6.9551464,107.6972339,Katering
-6.9548656,107.6973881,Katering
-6.9556068,107.6971404,Katering
-6.9553909,107.6971672,Katering
-6.95507,107.697276,Katering
-6.9547817,107.6974504,Katering
-6.9546177,107.6976176,Katering
-6.9543572,107.698036,Katering
-6.9542561,107.6982999,Katering
-6.9541148,107.698342,Katering
-6.9540125,107.6985746,Katering
-6.955456,107.6973867,Katering
-6.95524,107.6974483,Katering
-6.9551033,107.6975077,Katering
-6.9551449,107.6973058,Katering
-6.9542561,107.6982999,Katering
-6.9540125,107.6985746,Katering
-6.907439,107.6089496,Katering
-6.9439022,107.630798,Katering
-6.918186,107.5983421,Katering
-6.8766336,107.6234896,Katering
-6.8755511,107.6042704,Katering
-6.8756006,107.6042621,Katering
-6.9183441,107.6182166,Katering
-6.9170677,107.6178618,Katering
-6.9136374,107.6023798,Katering
-6.9035798,107.6007649,Katering
-6.9552762,107.699168,Katering
-6.895995,107.6352498,Katering
-6.9086249,107.6149449,Katering
-6.908369,107.5981989,Katering
-6.9219678,107.6098876,Katering
-6.9230943,107.6051186,Katering
-6.9235043,107.6058278,Katering
-6.8825421,107.5794318,Katering
-6.9020155,107.6214869,Katering
-6.9079749,107.6159677,Katering
-6.9263544,107.7051584,Katering
-6.9092065,107.6093385,Katering
-6.9105149,107.6074018,Katering
-6.9088771,107.6113549,Katering
-6.9089077,107.6111712,Katering
-6.9091554,107.6109231,Katering
-6.9089623,107.6109418,Katering
-6.9082061,107.6111349,Katering
-6.9083419,107.6115292,Katering
-6.9085629,107.6114447,Katering
-6.9084071,107.6108989,Katering
-6.9087306,107.6113495,Katering
-6.9087306,107.6109311,Katering
-6.9085789,107.6109526,Katering
-6.9084883,107.6114541,Katering
-6.9088052,107.6112583,Katering
-6.9082993,107.6114166,Katering
-6.9083632,107.6114166,Katering
-6.9083392,107.6112959,Katering
-6.9085256,107.6115681,Katering
-6.9087559,107.6111779,Katering
-6.9085483,107.611489,Katering
-6.9085163,107.6113468,Katering
-6.9086281,107.6114501,Katering
-6.9087014,107.611489,Katering
-6.9084444,107.6113683,Katering
-6.9084005,107.6113442,Katering
-6.9083046,107.6113696,Katering
-6.9084111,107.6115024,Katering
-6.9088105,107.6114756,Katering
-6.9086534,107.6113254,Katering
-6.908475,107.611316,Katering
-6.9089357,107.6112758,Katering
-6.9137994,107.6022629,Katering
-6.9137299,107.6027866,Katering
