edge_id,name,highway,lat,lon
2518074025_11136401953,Jalan Pintu Masuk GBLA,tertiary,-6.9590783193329315,107.71092796723629
2518074025_11136401953,Jalan Pintu Masuk GBLA,tertiary,-6.9590856929231695,107.71138005431581
2518074025_11136401953,Jalan Pintu Masuk GBLA,tertiary,-6.959092934028111,107.71183214354706
2518074025_11136401953,Jalan Pintu Masuk GBLA,tertiary,-6.959100174694845,107.71228423262465
2518074025_11136401953,Jalan Pintu Masuk GBLA,tertiary,-6.9591074149233645,107.71273632154856
2518074025_11136401953,Jalan Pintu Masuk GBLA,tertiary,-6.959115222349424,107.7131883983947
2518074025_11136401953,Jalan Pintu Masuk GBLA,tertiary,-6.959129347306012,107.71364026909077
2518074025_11136401953,Jalan Pintu Masuk GBLA,tertiary,-6.9591577104998406,107.71409149968571
2518074025_11136401953,Jalan Pintu Masuk GBLA,tertiary,-6.959188261225486,107.71454261115196
2518074025_11136401953,Jalan Pintu Masuk GBLA,tertiary,-6.959218811497478,107.7149937225104
2518074025_11136401953,Jalan Pintu Masuk GBLA,tertiary,-6.959249056774014,107.71544482051154
2518075049_2518075055,,secondary_link,-6.966655800000008,107.7054922
2518075049_2518075055,,secondary_link,-6.966252945570358,107.70557870775752
2518075049_2518075057,Jalan Pendamping SOR GBLA,tertiary,-6.966655800000008,107.7054922
2518075049_2518075057,Jalan Pendamping SOR GBLA,tertiary,-6.96650129290871,107.70591709455351
2518075055_2518075057,,secondary_link,-6.966214300000006,107.7055501
2518075055_2518075057,,secondary_link,-6.9664097014794235,107.70595778026603
2518075055_11199413649,Jalan Rancanumpang,"['secondary', 'secondary_link']",-6.966214300000006,107.7055501
2518075055_11199413649,Jalan Rancanumpang,"['secondary', 'secondary_link']",-6.965945023609952,107.70518702867109
2518075055_11199413649,Jalan Rancanumpang,"['secondary', 'secondary_link']",-6.965586862148003,107.70491874182405
2518075055_11199413649,Jalan Rancanumpang,"['secondary', 'secondary_link']",-6.965185035231856,107.70478466435594
2518075055_11199413649,Jalan Rancanumpang,"['secondary', 'secondary_link']",-6.964733310304586,107.70478118765419
2518075055_11199413649,Jalan Rancanumpang,"['secondary', 'secondary_link']",-6.964281887777868,107.70478108026283
2518075055_11199413649,Jalan Rancanumpang,"['secondary', 'secondary_link']",-6.963831543401262,107.70481415063799
2518075055_11199413649,Jalan Rancanumpang,"['secondary', 'secondary_link']",-6.963384662832016,107.70487953448385
2518075055_11199413649,Jalan Rancanumpang,"['secondary', 'secondary_link']",-6.962938906209519,107.70495297917995
2518075055_11199413649,Jalan Rancanumpang,"['secondary', 'secondary_link']",-6.962490885944112,107.70501133384695
2518075057_11027050165,,tertiary_link,-6.966452800000007,107.7060477
2518075057_6377290515,Jalan Pendamping SOR GBLA,tertiary,-6.966452800000007,107.7060477
2518075057_6377290515,Jalan Pendamping SOR GBLA,tertiary,-6.966245340394686,107.70644936821077
2518075057_6377290515,Jalan Pendamping SOR GBLA,tertiary,-6.966039054057207,107.70685164118136
2518075057_6377290515,Jalan Pendamping SOR GBLA,tertiary,-6.965832767510908,107.707253913702
2518075057_6377290515,Jalan Pendamping SOR GBLA,tertiary,-6.965626480755857,107.70765618577272
2518075057_6377290515,Jalan Pendamping SOR GBLA,tertiary,-6.965420193792066,107.7080584573935
2518075057_6377290515,Jalan Pendamping SOR GBLA,tertiary,-6.965207076054681,107.70845709355746
2518075057_6377290515,Jalan Pendamping SOR GBLA,tertiary,-6.964989171743623,107.70885318211056
2518075057_6377290515,Jalan Pendamping SOR GBLA,tertiary,-6.964770522668182,107.70924885629655
2519395099_3270445568,Jalan Kuningan,primary,-6.916927000000004,107.6619867
2519395099_3270445568,Jalan Kuningan,primary,-6.916560382920825,107.66172256725791
2519395099_3270445568,Jalan Kuningan,primary,-6.9161979403311795,107.66145261826227
2519395099_3270445568,Jalan Kuningan,primary,-6.915849572562038,107.66116488837295
2519395099_3270445568,Jalan Kuningan,primary,-6.91548990336008,107.6608914623915
2519395099_3270445568,Jalan Kuningan,primary,-6.915132530640113,107.66061489631012
2519395099_3270445568,Jalan Kuningan,primary,-6.9147712168697515,107.66034343636133
2519395099_3270445568,Jalan Kuningan,primary,-6.914393559509484,107.66010471310858
2519395099_3270445568,Jalan Kuningan,primary,-6.913953054409332,107.66018128303412
2519395099_2519403293,Jalan Purwakarta,tertiary,-6.916927000000004,107.6619867
2519395099_2519403293,Jalan Purwakarta,tertiary,-6.91720834553443,107.66163294376493
2519395099_2519403293,Jalan Purwakarta,tertiary,-6.917483868283943,107.6612747063856
2519395099_2519403293,Jalan Purwakarta,tertiary,-6.917481650393613,107.66082843516806
2519395099_2519403293,Jalan Purwakarta,tertiary,-6.9174523074033925,107.66037729565167
2519395099_2519403293,Jalan Purwakarta,tertiary,-6.917434637959229,107.6599255158338
2519395099_2519403293,Jalan Purwakarta,tertiary,-6.917414644012974,107.65947383221175
2519395099_2519403293,Jalan Purwakarta,tertiary,-6.91739705968302,107.65902207421506
2519395099_2519403293,Jalan Purwakarta,tertiary,-6.9173765123628606,107.6585704151693
2519395099_2519403293,Jalan Purwakarta,tertiary,-6.917356159902954,107.65811874806788
2519395099_2519403293,Jalan Purwakarta,tertiary,-6.9173355220256525,107.65766709286692
2519395099_2519403293,Jalan Purwakarta,tertiary,-6.917315401595352,107.6572154142402
2519395099_2519403293,Jalan Purwakarta,tertiary,-6.91729544734103,107.65676372798804
2519395099_2519403293,Jalan Purwakarta,tertiary,-6.9172755050169075,107.65631204106501
2519395099_2519403293,Jalan Purwakarta,tertiary,-6.917181642890142,107.65588041180325
2519395099_2519403293,Jalan Purwakarta,tertiary,-6.916946126617653,107.65549456803403
2519395099_2519403293,Jalan Purwakarta,tertiary,-6.916710547722069,107.65510876257223
2519395099_2519403293,Jalan Purwakarta,tertiary,-6.916475015568224,107.65472292857508
2519395099_2519403293,Jalan Purwakarta,tertiary,-6.916239508463633,107.65433707928057
2519395099_3270489638,Jalan Kuningan,primary,-6.916927000000004,107.6619867
2519395099_3270489638,Jalan Kuningan,primary,-6.917287404103791,107.6622593683601
2519395099_3270489638,Jalan Kuningan,primary,-6.917650385439457,107.66252855076192
2519398522_3270445568,Jalan Kuningan,primary,-6.913693699999994,107.6602571
2519398522_5865212130,Jalan Terusan Jakarta,primary,-6.913693699999994,107.6602571
2519398522_5865212130,Jalan Terusan Jakarta,primary,-6.9137845464848064,107.66069998882828
2519398522_5865212130,Jalan Terusan Jakarta,primary,-6.91387566523236,107.66114281358651
2519398522_5865212130,Jalan Terusan Jakarta,primary,-6.913970728756287,107.66158477892613
2519403290_3270434503,Jalan Subang,tertiary,-6.912440500000006,107.6551641
2519403290_5394983542,Jalan Terusan Jakarta,primary,-6.912440500000006,107.6551641
2519403290_5394983542,Jalan Terusan Jakarta,primary,-6.912467277820431,107.65561542860968
2519403290_5394983542,Jalan Terusan Jakarta,primary,-6.912491502139812,107.65606689456348
2519403290_5394983542,Jalan Terusan Jakarta,primary,-6.912513272636225,107.65651849248738
2519403290_5394983542,Jalan Terusan Jakarta,primary,-6.912585698548213,107.65696358727908
2519403290_5394983542,Jalan Terusan Jakarta,primary,-6.912719385042174,107.6573951452931
2519403290_5394983542,Jalan Terusan Jakarta,primary,-6.912900258464314,107.65780928140266
2519403290_5394983542,Jalan Terusan Jakarta,primary,-6.913083862484387,107.65822239041158
2519403293_3270416574,Jalan Purwakarta,tertiary,-6.916159800000005,107.6542065
2519403293_3270416574,Jalan Purwakarta,tertiary,-6.915913594958201,107.65382891092013
2519403293_3270416574,Jalan Purwakarta,tertiary,-6.915597184327543,107.65350633653068
2519403293_3270416574,Jalan Purwakarta,tertiary,-6.915278540666018,107.65318579567163
2519403293_3270416574,Jalan Purwakarta,tertiary,-6.914959903472813,107.6528652484213
2519403293_3270416574,Jalan Purwakarta,tertiary,-6.91464126760143,107.6525446999027
2519403293_3270416574,Jalan Purwakarta,tertiary,-6.914330554432808,107.6522166231853
2519403293_3270416574,Jalan Purwakarta,tertiary,-6.914012405039277,107.6518960902417
2519403293_3270416574,Jalan Purwakarta,tertiary,-6.913630942236152,107.6516541042591
2519403293_3270416574,Jalan Purwakarta,tertiary,-6.9132298824768235,107.6514460039247
2519403293_3270416574,Jalan Purwakarta,tertiary,-6.912826219687401,107.65124290951795
2519403293_3270434503,Jalan Subang,tertiary,-6.916159800000005,107.6542065
2519403293_3270434503,Jalan Subang,tertiary,-6.915774892840818,107.65444324663265
2519403293_3270434503,Jalan Subang,tertiary,-6.915387245116133,107.65467536425591
2519403293_3270434503,Jalan Subang,tertiary,-6.914999758487988,107.6549074005967
2519403293_3270434503,Jalan Subang,tertiary,-6.914572579865798,107.65503317852267
2519403293_3270434503,Jalan Subang,tertiary,-6.914122087053015,107.65506572131693
2519403293_3270434503,Jalan Subang,tertiary,-6.913670939558494,107.65509025069389
2519403293_3270434503,Jalan Subang,tertiary,-6.913219956917259,107.65511773424522
2519403293_3270434503,Jalan Subang,tertiary,-6.912769034591692,107.65514616434979
2519403293_2519395099,Jalan Purwakarta,tertiary,-6.916159800000005,107.6542065
2519403293_2519395099,Jalan Purwakarta,tertiary,-6.9163953242693,107.65459233879668
2519403293_2519395099,Jalan Purwakarta,tertiary,-6.916630815304122,107.6549781979195
2519403293_2519395099,Jalan Purwakarta,tertiary,-6.916866399770156,107.65536399996597
2519403293_2519395099,Jalan Purwakarta,tertiary,-6.917101953962802,107.65574982054754
2519403293_2519395099,Jalan Purwakarta,tertiary,-6.917268768116726,107.65615917621656
2519403293_2519395099,Jalan Purwakarta,tertiary,-6.917288692991304,107.65661086395903
2519403293_2519395099,Jalan Purwakarta,tertiary,-6.917308650001516,107.65706255013843
2519403293_2519395099,Jalan Purwakarta,tertiary,-6.917328599621117,107.65751423649952
2519403293_2519395099,Jalan Purwakarta,tertiary,-6.917349175481716,107.6579658945396
2519403293_2519395099,Jalan Purwakarta,tertiary,-6.917369813064994,107.65841754965834
2519403293_2519395099,Jalan Purwakarta,tertiary,-6.917390105908997,107.65886921938562
2519403293_2519395099,Jalan Purwakarta,tertiary,-6.917407877366829,107.65932096902255
2519403293_2519395099,Jalan Purwakarta,tertiary,-6.917427871463341,107.65977265268714
2519403293_2519395099,Jalan Purwakarta,tertiary,-6.917446426320052,107.66022439588448
2519403293_2519395099,Jalan Purwakarta,tertiary,-6.917471100524485,107.66067580334499
2519403293_2519395099,Jalan Purwakarta,tertiary,-6.91750388309317,107.66112661425841
2519403293_2519395099,Jalan Purwakarta,tertiary,-6.917301135206516,107.661511324818
2519403293_2519395099,Jalan Purwakarta,tertiary,-6.9170225098143465,107.66186720843588
2519403309_4123957908,Jalan Parakan Saat,tertiary,-6.927710900000003,107.6648931
2519403309_4123957908,Jalan Parakan Saat,tertiary,-6.927673024784225,107.66534346781529
2519403309_4123957908,Jalan Parakan Saat,tertiary,-6.927620051691994,107.66579242563915
2519403309_4123957908,Jalan Parakan Saat,tertiary,-6.927555256484035,107.66623988277276
2519403309_4123957908,Jalan Parakan Saat,tertiary,-6.927486126817533,107.66668662469868
2519403309_4123957908,Jalan Parakan Saat,tertiary,-6.92739415536747,107.66712917011886
2519403309_4123957908,Jalan Parakan Saat,tertiary,-6.9272943424977695,107.66756959803338
2519403309_3270489638,"['Jalan Cibodas Raya', 'Jalan Kuningan']",tertiary,-6.927710900000003,107.6648931
2519403309_3270489638,"['Jalan Cibodas Raya', 'Jalan Kuningan']",tertiary,-6.9272591403823975,107.66490012263459
2519403309_3270489638,"['Jalan Cibodas Raya', 'Jalan Kuningan']",tertiary,-6.926807966944707,107.66492320233944
2519403309_3270489638,"['Jalan Cibodas Raya', 'Jalan Kuningan']",tertiary,-6.926398246741835,107.66510114595482
2519403309_3270489638,"['Jalan Cibodas Raya', 'Jalan Kuningan']",tertiary,-6.925993714292482,107.6653010238412
2519403309_3270489638,"['Jalan Cibodas Raya', 'Jalan Kuningan']",tertiary,-6.92557574496917,107.66547271898975
2519403309_3270489638,"['Jalan Cibodas Raya', 'Jalan Kuningan']",tertiary,-6.925155909893968,107.66535996062468
2519403309_3270489638,"['Jalan Cibodas Raya', 'Jalan Kuningan']",tertiary,-6.924736830116056,107.66519126877095
2519403309_3270489638,"['Jalan Cibodas Raya', 'Jalan Kuningan']",tertiary,-6.9243208021634315,107.66501498347775
2519403309_3270489638,"['Jalan Cibodas Raya', 'Jalan Kuningan']",tertiary,-6.9239054934591175,107.66483694281393
2519403309_3270489638,"['Jalan Cibodas Raya', 'Jalan Kuningan']",tertiary,-6.923502110051987,107.66463412611785
2519403309_3270489638,"['Jalan Cibodas Raya', 'Jalan Kuningan']",tertiary,-6.923120058664105,107.66439384143399
2519403309_3270489638,"['Jalan Cibodas Raya', 'Jalan Kuningan']",tertiary,-6.922685539385425,107.66427944724339
2519403309_3270489638,"['Jalan Cibodas Raya', 'Jalan Kuningan']",tertiary,-6.922262672111253,107.66414743517787
2519403309_3270489638,"['Jalan Cibodas Raya', 'Jalan Kuningan']",tertiary,-6.921912472981499,107.66386216395496
2519403309_3270489638,"['Jalan Cibodas Raya', 'Jalan Kuningan']",tertiary,-6.921506602770294,107.66366746642353
2519403309_3270489638,"['Jalan Cibodas Raya', 'Jalan Kuningan']",tertiary,-6.921128065775041,107.66342081822003
2519403309_3270489638,"['Jalan Cibodas Raya', 'Jalan Kuningan']",tertiary,-6.920694398149019,107.66333826396483
2519403309_3270489638,"['Jalan Cibodas Raya', 'Jalan Kuningan']",tertiary,-6.920245078884086,107.66338215347493
2519403309_3270489638,"['Jalan Cibodas Raya', 'Jalan Kuningan']",tertiary,-6.919972883854872,107.66314962458449
2519403309_3270489638,"['Jalan Cibodas Raya', 'Jalan Kuningan']",tertiary,-6.919587745628475,107.66302310483952
2519403309_3270489638,"['Jalan Cibodas Raya', 'Jalan Kuningan']",tertiary,-6.919136059406395,107.66302395017965
2519403309_3270489638,"['Jalan Cibodas Raya', 'Jalan Kuningan']",tertiary,-6.918686092583443,107.66306061745266
2519403309_3270489638,"['Jalan Cibodas Raya', 'Jalan Kuningan']",tertiary,-6.918261335026906,107.66300048021179
2519403309_3270489638,"['Jalan Cibodas Raya', 'Jalan Kuningan']",tertiary,-6.917900275419885,107.66272881109084
2519403309_3359249111,"['Randu Sari Raya', 'Jalan Pratista Timur', 'Jalan Pratista Barat', 'Jalan Randu Sari Raya', 'Jalan Babakansari', 'Jalan Babakan Sari 1', 'Jalan Babakan Sari', 'Jalan Babakansari I']",tertiary,-6.927710900000003,107.6648931
2519403309_3359249111,"['Randu Sari Raya', 'Jalan Pratista Timur', 'Jalan Pratista Barat', 'Jalan Randu Sari Raya', 'Jalan Babakansari', 'Jalan Babakan Sari 1', 'Jalan Babakan Sari', 'Jalan Babakansari I']",tertiary,-6.927701967668433,107.66444126866432
2519403309_3359249111,"['Randu Sari Raya', 'Jalan Pratista Timur', 'Jalan Pratista Barat', 'Jalan Randu Sari Raya', 'Jalan Babakansari', 'Jalan Babakan Sari 1', 'Jalan Babakan Sari', 'Jalan Babakansari I']",tertiary,-6.9276791282695385,107.66398971203206
2519403309_3359249111,"['Randu Sari Raya', 'Jalan Pratista Timur', 'Jalan Pratista Barat', 'Jalan Randu Sari Raya', 'Jalan Babakansari', 'Jalan Babakan Sari 1', 'Jalan Babakan Sari', 'Jalan Babakansari I']",tertiary,-6.927656288424131,107.66353815527951
2519403309_3359249111,"['Randu Sari Raya', 'Jalan Pratista Timur', 'Jalan Pratista Barat', 'Jalan Randu Sari Raya', 'Jalan Babakansari', 'Jalan Babakan Sari 1', 'Jalan Babakan Sari', 'Jalan Babakansari I']",tertiary,-6.927636048718001,107.66308647949045
2519403309_3359249111,"['Randu Sari Raya', 'Jalan Pratista Timur', 'Jalan Pratista Barat', 'Jalan Randu Sari Raya', 'Jalan Babakansari', 'Jalan Babakan Sari 1', 'Jalan Babakan Sari', 'Jalan Babakansari I']",tertiary,-6.927619622032312,107.66263464511309
2519403309_3359249111,"['Randu Sari Raya', 'Jalan Pratista Timur', 'Jalan Pratista Barat', 'Jalan Randu Sari Raya', 'Jalan Babakansari', 'Jalan Babakan Sari 1', 'Jalan Babakan Sari', 'Jalan Babakansari I']",tertiary,-6.92760269337236,107.66218284331126
2519403309_3359249111,"['Randu Sari Raya', 'Jalan Pratista Timur', 'Jalan Pratista Barat', 'Jalan Randu Sari Raya', 'Jalan Babakansari', 'Jalan Babakan Sari 1', 'Jalan Babakan Sari', 'Jalan Babakansari I']",tertiary,-6.927576046254144,107.661731575085
2519403309_3359249111,"['Randu Sari Raya', 'Jalan Pratista Timur', 'Jalan Pratista Barat', 'Jalan Randu Sari Raya', 'Jalan Babakansari', 'Jalan Babakan Sari 1', 'Jalan Babakan Sari', 'Jalan Babakansari I']",tertiary,-6.9275490151278385,107.66128029787338
2519403309_3359249111,"['Randu Sari Raya', 'Jalan Pratista Timur', 'Jalan Pratista Barat', 'Jalan Randu Sari Raya', 'Jalan Babakansari', 'Jalan Babakan Sari 1', 'Jalan Babakan Sari', 'Jalan Babakansari I']",tertiary,-6.927527151842109,107.6608287293966
2519403309_3359249111,"['Randu Sari Raya', 'Jalan Pratista Timur', 'Jalan Pratista Barat', 'Jalan Randu Sari Raya', 'Jalan Babakansari', 'Jalan Babakan Sari 1', 'Jalan Babakan Sari', 'Jalan Babakansari I']",tertiary,-6.92748361635385,107.66037886984363
2519403309_3359249111,"['Randu Sari Raya', 'Jalan Pratista Timur', 'Jalan Pratista Barat', 'Jalan Randu Sari Raya', 'Jalan Babakansari', 'Jalan Babakan Sari 1', 'Jalan Babakan Sari', 'Jalan Babakansari I']",tertiary,-6.927448458891977,107.65992823642235
2519403309_3359249111,"['Randu Sari Raya', 'Jalan Pratista Timur', 'Jalan Pratista Barat', 'Jalan Randu Sari Raya', 'Jalan Babakansari', 'Jalan Babakan Sari 1', 'Jalan Babakan Sari', 'Jalan Babakansari I']",tertiary,-6.927399677938737,107.65947875562486
2519403309_3359249111,"['Randu Sari Raya', 'Jalan Pratista Timur', 'Jalan Pratista Barat', 'Jalan Randu Sari Raya', 'Jalan Babakansari', 'Jalan Babakan Sari 1', 'Jalan Babakan Sari', 'Jalan Babakansari I']",tertiary,-6.927496960538819,107.65904646717625
2519403309_3359249111,"['Randu Sari Raya', 'Jalan Pratista Timur', 'Jalan Pratista Barat', 'Jalan Randu Sari Raya', 'Jalan Babakansari', 'Jalan Babakan Sari 1', 'Jalan Babakan Sari', 'Jalan Babakansari I']",tertiary,-6.927600950737223,107.6586118181898
2519403309_3359249111,"['Randu Sari Raya', 'Jalan Pratista Timur', 'Jalan Pratista Barat', 'Jalan Randu Sari Raya', 'Jalan Babakansari', 'Jalan Babakan Sari 1', 'Jalan Babakan Sari', 'Jalan Babakansari I']",tertiary,-6.927206258110601,107.65858633194757
2519403309_3359249111,"['Randu Sari Raya', 'Jalan Pratista Timur', 'Jalan Pratista Barat', 'Jalan Randu Sari Raya', 'Jalan Babakansari', 'Jalan Babakan Sari 1', 'Jalan Babakan Sari', 'Jalan Babakansari I']",tertiary,-6.926756765213798,107.65859507117098
2519403309_3359249111,"['Randu Sari Raya', 'Jalan Pratista Timur', 'Jalan Pratista Barat', 'Jalan Randu Sari Raya', 'Jalan Babakansari', 'Jalan Babakan Sari 1', 'Jalan Babakan Sari', 'Jalan Babakansari I']",tertiary,-6.926349469462614,107.65853004756147
2519403309_3359249111,"['Randu Sari Raya', 'Jalan Pratista Timur', 'Jalan Pratista Barat', 'Jalan Randu Sari Raya', 'Jalan Babakansari', 'Jalan Babakan Sari 1', 'Jalan Babakan Sari', 'Jalan Babakansari I']",tertiary,-6.926058494137934,107.65823662448325
2519403309_3359249111,"['Randu Sari Raya', 'Jalan Pratista Timur', 'Jalan Pratista Barat', 'Jalan Randu Sari Raya', 'Jalan Babakansari', 'Jalan Babakan Sari 1', 'Jalan Babakan Sari', 'Jalan Babakansari I']",tertiary,-6.925745035727711,107.65794535633795
2519403309_3359249111,"['Randu Sari Raya', 'Jalan Pratista Timur', 'Jalan Pratista Barat', 'Jalan Randu Sari Raya', 'Jalan Babakansari', 'Jalan Babakan Sari 1', 'Jalan Babakan Sari', 'Jalan Babakansari I']",tertiary,-6.9255589940766535,107.65756737979217
2519403309_3359249111,"['Randu Sari Raya', 'Jalan Pratista Timur', 'Jalan Pratista Barat', 'Jalan Randu Sari Raya', 'Jalan Babakansari', 'Jalan Babakan Sari 1', 'Jalan Babakan Sari', 'Jalan Babakansari I']",tertiary,-6.92551528161999,107.65711845883345
2519403309_3359249111,"['Randu Sari Raya', 'Jalan Pratista Timur', 'Jalan Pratista Barat', 'Jalan Randu Sari Raya', 'Jalan Babakansari', 'Jalan Babakan Sari 1', 'Jalan Babakan Sari', 'Jalan Babakansari I']",tertiary,-6.925532226418895,107.65667456791465
2519403309_3359249111,"['Randu Sari Raya', 'Jalan Pratista Timur', 'Jalan Pratista Barat', 'Jalan Randu Sari Raya', 'Jalan Babakansari', 'Jalan Babakan Sari 1', 'Jalan Babakan Sari', 'Jalan Babakansari I']",tertiary,-6.925519065762676,107.65622366638927
2519403309_3359249111,"['Randu Sari Raya', 'Jalan Pratista Timur', 'Jalan Pratista Barat', 'Jalan Randu Sari Raya', 'Jalan Babakansari', 'Jalan Babakan Sari 1', 'Jalan Babakan Sari', 'Jalan Babakansari I']",tertiary,-6.925459579603311,107.65577552527716
2519403309_3359249111,"['Randu Sari Raya', 'Jalan Pratista Timur', 'Jalan Pratista Barat', 'Jalan Randu Sari Raya', 'Jalan Babakansari', 'Jalan Babakan Sari 1', 'Jalan Babakan Sari', 'Jalan Babakansari I']",tertiary,-6.925444166245644,107.65532368890976
2519403309_3359249111,"['Randu Sari Raya', 'Jalan Pratista Timur', 'Jalan Pratista Barat', 'Jalan Randu Sari Raya', 'Jalan Babakansari', 'Jalan Babakan Sari 1', 'Jalan Babakan Sari', 'Jalan Babakansari I']",tertiary,-6.925427183204669,107.65487291387268
2519403309_3359249111,"['Randu Sari Raya', 'Jalan Pratista Timur', 'Jalan Pratista Barat', 'Jalan Randu Sari Raya', 'Jalan Babakansari', 'Jalan Babakan Sari 1', 'Jalan Babakan Sari', 'Jalan Babakansari I']",tertiary,-6.92536451462634,107.65442545858807
2519403309_3359249111,"['Randu Sari Raya', 'Jalan Pratista Timur', 'Jalan Pratista Barat', 'Jalan Randu Sari Raya', 'Jalan Babakansari', 'Jalan Babakan Sari 1', 'Jalan Babakan Sari', 'Jalan Babakansari I']",tertiary,-6.92505559375214,107.65428448261729
2519403309_3359249111,"['Randu Sari Raya', 'Jalan Pratista Timur', 'Jalan Pratista Barat', 'Jalan Randu Sari Raya', 'Jalan Babakansari', 'Jalan Babakan Sari 1', 'Jalan Babakan Sari', 'Jalan Babakansari I']",tertiary,-6.924608157700298,107.65434706589691
2519403309_3359249111,"['Randu Sari Raya', 'Jalan Pratista Timur', 'Jalan Pratista Barat', 'Jalan Randu Sari Raya', 'Jalan Babakansari', 'Jalan Babakan Sari 1', 'Jalan Babakan Sari', 'Jalan Babakansari I']",tertiary,-6.924421091239782,107.65406203971065
2519403309_3359249111,"['Randu Sari Raya', 'Jalan Pratista Timur', 'Jalan Pratista Barat', 'Jalan Randu Sari Raya', 'Jalan Babakansari', 'Jalan Babakan Sari 1', 'Jalan Babakan Sari', 'Jalan Babakansari I']",tertiary,-6.924398510556586,107.65361196407314
2519403309_3359249111,"['Randu Sari Raya', 'Jalan Pratista Timur', 'Jalan Pratista Barat', 'Jalan Randu Sari Raya', 'Jalan Babakansari', 'Jalan Babakan Sari 1', 'Jalan Babakan Sari', 'Jalan Babakansari I']",tertiary,-6.924330894933124,107.65318413280485
2519403309_3359249111,"['Randu Sari Raya', 'Jalan Pratista Timur', 'Jalan Pratista Barat', 'Jalan Randu Sari Raya', 'Jalan Babakansari', 'Jalan Babakan Sari 1', 'Jalan Babakan Sari', 'Jalan Babakansari I']",tertiary,-6.923879660503446,107.65320664648974
2519403309_3359249111,"['Randu Sari Raya', 'Jalan Pratista Timur', 'Jalan Pratista Barat', 'Jalan Randu Sari Raya', 'Jalan Babakansari', 'Jalan Babakan Sari 1', 'Jalan Babakan Sari', 'Jalan Babakansari I']",tertiary,-6.9234307420667776,107.65325335090792
2519403309_3359249111,"['Randu Sari Raya', 'Jalan Pratista Timur', 'Jalan Pratista Barat', 'Jalan Randu Sari Raya', 'Jalan Babakansari', 'Jalan Babakan Sari 1', 'Jalan Babakan Sari', 'Jalan Babakansari I']",tertiary,-6.92298604248943,107.6533300288745
2519403309_3359249111,"['Randu Sari Raya', 'Jalan Pratista Timur', 'Jalan Pratista Barat', 'Jalan Randu Sari Raya', 'Jalan Babakansari', 'Jalan Babakan Sari 1', 'Jalan Babakan Sari', 'Jalan Babakansari I']",tertiary,-6.922921017642965,107.65293007919668
2519403309_3359249111,"['Randu Sari Raya', 'Jalan Pratista Timur', 'Jalan Pratista Barat', 'Jalan Randu Sari Raya', 'Jalan Babakansari', 'Jalan Babakan Sari 1', 'Jalan Babakan Sari', 'Jalan Babakansari I']",tertiary,-6.922831672841915,107.65248774578414
2519403309_3359249111,"['Randu Sari Raya', 'Jalan Pratista Timur', 'Jalan Pratista Barat', 'Jalan Randu Sari Raya', 'Jalan Babakansari', 'Jalan Babakan Sari 1', 'Jalan Babakan Sari', 'Jalan Babakansari I']",tertiary,-6.922697187438894,107.65205612592604
2519403309_3359249111,"['Randu Sari Raya', 'Jalan Pratista Timur', 'Jalan Pratista Barat', 'Jalan Randu Sari Raya', 'Jalan Babakansari', 'Jalan Babakan Sari 1', 'Jalan Babakan Sari', 'Jalan Babakansari I']",tertiary,-6.92259964212564,107.65161585556444
2519403309_3359249111,"['Randu Sari Raya', 'Jalan Pratista Timur', 'Jalan Pratista Barat', 'Jalan Randu Sari Raya', 'Jalan Babakansari', 'Jalan Babakan Sari 1', 'Jalan Babakan Sari', 'Jalan Babakansari I']",tertiary,-6.922527246915425,107.65116956870683
2519403309_3359249111,"['Randu Sari Raya', 'Jalan Pratista Timur', 'Jalan Pratista Barat', 'Jalan Randu Sari Raya', 'Jalan Babakansari', 'Jalan Babakan Sari 1', 'Jalan Babakan Sari', 'Jalan Babakansari I']",tertiary,-6.9224549130920705,107.65072327542721
2519403309_3359249111,"['Randu Sari Raya', 'Jalan Pratista Timur', 'Jalan Pratista Barat', 'Jalan Randu Sari Raya', 'Jalan Babakansari', 'Jalan Babakan Sari 1', 'Jalan Babakan Sari', 'Jalan Babakansari I']",tertiary,-6.9223773011157705,107.65027786280643
2519403309_3359249111,"['Randu Sari Raya', 'Jalan Pratista Timur', 'Jalan Pratista Barat', 'Jalan Randu Sari Raya', 'Jalan Babakansari', 'Jalan Babakan Sari 1', 'Jalan Babakan Sari', 'Jalan Babakansari I']",tertiary,-6.922301687085356,107.6498321225075
2519403309_3359249111,"['Randu Sari Raya', 'Jalan Pratista Timur', 'Jalan Pratista Barat', 'Jalan Randu Sari Raya', 'Jalan Babakansari', 'Jalan Babakan Sari 1', 'Jalan Babakan Sari', 'Jalan Babakansari I']",tertiary,-6.9222139683548845,107.64938866106559
2519403309_3359249111,"['Randu Sari Raya', 'Jalan Pratista Timur', 'Jalan Pratista Barat', 'Jalan Randu Sari Raya', 'Jalan Babakansari', 'Jalan Babakan Sari 1', 'Jalan Babakan Sari', 'Jalan Babakansari I']",tertiary,-6.922114996754823,107.64894780975963
2519403309_3359249111,"['Randu Sari Raya', 'Jalan Pratista Timur', 'Jalan Pratista Barat', 'Jalan Randu Sari Raya', 'Jalan Babakansari', 'Jalan Babakan Sari 1', 'Jalan Babakan Sari', 'Jalan Babakansari I']",tertiary,-6.92204026017592,107.64850234865469
