tas_nit_id,n_points,avg_distance_to_stop,min_distance_to_stop,max_distance_to_stop,nearest_stop_name,street_name,highway_type,center_lat,center_lon,walking_class
11347520099_29434768_STOP732,2,103.44999999999999,80.8,126.1,Macan - Lodaya 1,Jalan Sancang,tertiary,-6.930052535197476,107.61968707596377,Sangat Dekat (<200m)
11366943120_11366943122_STOP337,1,217.6,217.6,217.6,Karangsetra Waterland,Jalan Bungur,tertiary,-6.877949600000001,107.5936064,Dekat (200-400m)
11366943120_29356944_STOP337,1,217.6,217.6,217.6,Karangsetra Waterland,Jalan Sindang Sirna,primary,-6.877949600000001,107.5936064,Dekat (200-400m)
11366943122_4169236625_STOP337,4,140.65,105.7,198.1,Karangsetra Waterland,Jalan Bungur,tertiary,-6.878542169514143,107.59412245113921,Sangat Dekat (<200m)
11367517448_13551225788_STOP46,1,33.6,33.6,33.6,Bandung Creative Hub B,Jalan Sukabumi,primary,-6.918650499999991,107.6314582,Sangat Dekat (<200m)
11367517448_3277874415_STOP253,2,124.65,100.3,149.0,Simpang Laswi Gatot Subroto 1,Jalan Laswi,primary,-6.92288063676024,107.62910430884214,Sangat Dekat (<200m)
11367517448_3277874415_STOP46,3,74.3,33.6,118.2,Bandung Creative Hub B,Jalan Laswi,primary,-6.9190895425859935,107.63135303691662,Sangat Dekat (<200m)
11367517448_3277874415_STOP726,5,74.72,8.2,157.2,Gang Cinta Asih Selatan,Jalan Laswi,primary,-6.920839661121569,107.6309033260995,Sangat Dekat (<200m)
11367517448_3277874415_STOP727,3,133.20000000000002,93.0,174.2,Samoja-Laswi,Jalan Laswi,primary,-6.922359141839902,107.63010349760832,Sangat Dekat (<200m)
11367547338_29357275_STOP8,2,371.6,361.9,381.3,KPAD,Jalan Sari Endah Baru,secondary,-6.8683937766010885,107.58291184432218,Dekat (200-400m)
11367547341_11367547338_STOP8,1,366.8,366.8,366.8,KPAD,,secondary_link,-6.8680848000000045,107.5829223,Dekat (200-400m)
11367547341_29357239_STOP8,1,366.8,366.8,366.8,KPAD,Jalan Geger Kalong Hilir,secondary,-6.8680848000000045,107.5829223,Dekat (200-400m)
11369316679_10125360884_STOP108,2,179.15,156.5,201.8,Puskesmas Kopo,Jalan Soekarno-Hatta,trunk,-6.946237270284932,107.59087991008096,Sangat Dekat (<200m)
11369316679_10125360884_STOP121,3,53.93333333333334,30.9,88.0,Leuwipanjang Soekarno Hatta,Jalan Soekarno-Hatta,trunk,-6.947089059071299,107.59368836511896,Sangat Dekat (<200m)
11369316679_10125360884_STOP385,4,95.775,20.7,171.1,Seberang Terminal Leuwipanjang,Jalan Soekarno-Hatta,trunk,-6.946681508216296,107.59215990161135,Sangat Dekat (<200m)
11369316680_11369316679_STOP121,1,84.5,84.5,84.5,Leuwipanjang Soekarno Hatta,,trunk_link,-6.946993799999999,107.5941765,Sangat Dekat (<200m)
11369316680_3272382561_STOP121,2,109.6,84.5,134.7,Leuwipanjang Soekarno Hatta,Jalan Soekarno-Hatta,trunk,-6.94704060038569,107.59439762573392,Sangat Dekat (<200m)
11369837179_11369837184_STOP108,1,128.2,128.2,128.2,Puskesmas Kopo,Jalan Kyai Haji Wahid Hasyim,primary,-6.9453598,107.5898972,Sangat Dekat (<200m)
11369837179_5348639847_STOP108,1,128.2,128.2,128.2,Puskesmas Kopo,,trunk_link,-6.9453598,107.5898972,Sangat Dekat (<200m)
11369837181_11369837186_STOP108,1,79.1,79.1,79.1,Puskesmas Kopo,Jalan Kyai Haji Wahid Hasyim,primary,-6.945718600000001,107.5896397,Sangat Dekat (<200m)
11369837181_2614138773_STOP108,1,79.1,79.1,79.1,Puskesmas Kopo,Jalan Soekarno-Hatta,trunk,-6.945718600000001,107.5896397,Sangat Dekat (<200m)
11369837184_11369837181_STOP108,1,102.7,102.7,102.7,Puskesmas Kopo,Jalan Kyai Haji Wahid Hasyim,primary,-6.945549200000004,107.5897693,Sangat Dekat (<200m)
11369837184_5348639847_STOP108,1,102.7,102.7,102.7,Puskesmas Kopo,Jalan Soekarno-Hatta,trunk,-6.945549200000004,107.5897693,Sangat Dekat (<200m)
11369837185_2614138773_STOP108,1,52.6,52.6,52.6,Puskesmas Kopo,Jalan Kyai Haji Wahid Hasyim,primary,-6.9458867,107.5894424,Sangat Dekat (<200m)
11369837185_3272542989_STOP108,1,52.6,52.6,52.6,Puskesmas Kopo,,trunk_link,-6.9458867,107.5894424,Sangat Dekat (<200m)
11369837186_6616389060_STOP108,1,53.0,53.0,53.0,Puskesmas Kopo,Jalan Kyai Haji Wahid Hasyim,primary,-6.945906699999999,107.5894961,Sangat Dekat (<200m)
11369837187_3272542984_STOP108,1,128.3,128.3,128.3,Puskesmas Kopo,Jalan Kyai Haji Wahid Hasyim,primary,-6.945337499999994,107.5898634,Sangat Dekat (<200m)
11373181570_10596847027_STOP386,2,209.35000000000002,186.8,231.9,Sekolah Al-Azhar Summarecon,"['Jembatan Cisaranten Baru', 'Bulevar Selatan']",secondary,-6.959404579802728,107.70296529431813,Dekat (200-400m)
11373181570_10596847027_STOP820,5,284.32,254.6,326.9,Flora,"['Jembatan Cisaranten Baru', 'Bulevar Selatan']",secondary,-6.95910792318939,107.70451863086325,Dekat (200-400m)
11373181571_7216077612_STOP386,1,207.0,207.0,207.0,Sekolah Al-Azhar Summarecon,"['Jembatan Cisaranten Baru', 'Bulevar Selatan']",secondary,-6.959170403738089,107.70273521868812,Dekat (200-400m)
11373181571_7216077612_STOP820,6,257.6333333333333,224.6,321.8,Flora,"['Jembatan Cisaranten Baru', 'Bulevar Selatan']",secondary,-6.958922676759374,107.70429397214646,Dekat (200-400m)
11380591251_1017853007_STOP197,3,44.06666666666666,23.9,79.0,ITC Kebon Kalapa,Jalan Dewi Sartika,secondary,-6.926484077912846,107.60600687530966,Sangat Dekat (<200m)
11380591251_1017853007_STOP30,1,27.6,27.6,27.6,Terminal Abdul Muis/Kebon Kalapa,Jalan Dewi Sartika,secondary,-6.927384900000001,107.6059454,Sangat Dekat (<200m)
11380591251_1837401646_STOP30,3,59.333333333333336,27.6,98.5,Terminal Abdul Muis/Kebon Kalapa,Jalan Pungkur,secondary,-6.9273476987313,107.60549477966072,Sangat Dekat (<200m)
11380591251_1837401646_STOP308,3,110.96666666666665,94.5,134.0,Simpang Ijan,Jalan Pungkur,secondary,-6.927236316678672,107.6041428997177,Sangat Dekat (<200m)
11382060932_12809082542_STOP327,1,86.5,86.5,86.5,Cibarengkok,Jalan Pasir Kaliki,primary,-6.896837099999992,107.5972895,Sangat Dekat (<200m)
11382060932_7983673000_STOP327,1,86.5,86.5,86.5,Cibarengkok,Jalan Sederhana,primary,-6.896837099999992,107.5972895,Sangat Dekat (<200m)
11382550192_3269364718_STOP576,1,32.3,32.3,32.3,Seberang SMAN 20 Bandung,,tertiary,-6.904695900000001,107.6223117,Sangat Dekat (<200m)
11382627918_7669230599_STOP684,4,150.05,76.3,224.5,Dinas Arsip dan Perpustakaan Kota Bandung,Jalan Seram,tertiary,-6.909426821378922,107.61432706049784,Sangat Dekat (<200m)
11382627919_11382627918_STOP340,1,222.7,222.7,222.7,SMA Negeri 3 dan 5 Bandung,Jalan Seram,tertiary,-6.910039400000004,107.6148175,Dekat (200-400m)
11382627919_5360090928_STOP340,2,220.3,217.9,222.7,SMA Negeri 3 dan 5 Bandung,Jalan Aceh,secondary,-6.910112350609334,107.6146035615197,Dekat (200-400m)
11382627919_5360090932_STOP340,1,222.7,222.7,222.7,SMA Negeri 3 dan 5 Bandung,Jalan Aceh,secondary,-6.910039400000004,107.6148175,Dekat (200-400m)
11383843397_1849907134_STOP43,3,175.69999999999996,137.2,203.2,Anggrek,"['Jalan Anggrek', 'Jalan Kamuning']",tertiary,-6.9135958247744895,107.62715998066211,Sangat Dekat (<200m)
11383843402_11383843397_STOP43,1,136.5,136.5,136.5,Anggrek,Jalan Patrakomala,tertiary,-6.913353799999993,107.6274364,Sangat Dekat (<200m)
11383843402_1849907158_STOP43,1,136.5,136.5,136.5,Anggrek,Jalan Patrakomala,tertiary,-6.913353799999993,107.6274364,Sangat Dekat (<200m)
11419915997_11419915998_STOP90,1,254.9,254.9,254.9,Terminal Antapani,,primary_link,-6.916085800000003,107.6679312,Dekat (200-400m)
11419915997_3270445562_STOP90,1,254.9,254.9,254.9,Terminal Antapani,Jalan Terusan Jakarta,primary,-6.916085800000003,107.6679312,Dekat (200-400m)
11419915998_303034042_STOP90,5,360.86,260.5,461.3,Terminal Antapani,Jalan Golf Barat,primary,-6.916315419903016,107.668862474614,Dekat (200-400m)
11458642953_11711275764_STOP280,5,156.5,55.9,257.1,Kemenag Kanwil Jabar,Jalan Jendral Sudirman,trunk,-6.917448707842411,107.57571758276602,Sangat Dekat (<200m)
11499132688_11499132689_STOP387,1,526.1,526.1,526.1,Dayana,,tertiary_link,-6.966917899999997,107.7047337,Sedang (400-800m)
11499132688_2518075049_STOP387,2,533.25,526.1,540.4,Dayana,Jalan Pendamping SOR GBLA,tertiary,-6.9668431865549305,107.70494701030623,Sedang (400-800m)
11499132689_11499132688_STOP387,1,532.8,532.8,532.8,Dayana,,tertiary_link,-6.966981400000004,107.7047451,Sedang (400-800m)
11499132689_5993042057_STOP387,5,529.12,525.7,533.1,Dayana,Jalan Pendamping SOR GBLA,tertiary,-6.967328049263502,107.70391063969313,Sedang (400-800m)
11513213940_11513213942_STOP141,1,360.0,360.0,360.0,Bulog Gedebage,Bulevar Utama,secondary,-6.943219199999999,107.6935148,Dekat (200-400m)
11513213940_11910120725_STOP141,3,336.8666666666666,315.7,360.0,Bulog Gedebage,Jalan Gedebage Utama,secondary,-6.9431510985096425,107.69306782767332,Dekat (200-400m)
11513213941_11730487008_STOP388,1,662.8,662.8,662.8,Pasar Sinpasa,,secondary_link,-6.948125199999998,107.69355480000002,Sedang (400-800m)
11513213941_11803832464_STOP141,5,651.54,559.3,742.3,Bulog Gedebage,Bulevar Utama,secondary,-6.945903891433926,107.69376980691194,Sedang (400-800m)
11513213941_11803832464_STOP388,3,702.4,662.8,739.7,Pasar Sinpasa,Bulevar Utama,secondary,-6.947679259765753,107.69351579040699,Sedang (400-800m)
11513213942_11132403120_STOP141,1,350.8,350.8,350.8,Bulog Gedebage,Jalan Gedebage Utama,secondary,-6.943134499999994,107.6934996,Dekat (200-400m)
11513213943_11513213940_STOP141,1,371.1,371.1,371.1,Bulog Gedebage,Jalan Gedebage Utama,secondary,-6.943250699999992,107.6936775,Dekat (200-400m)
11513213943_11803832450_STOP141,4,444.35,371.1,517.9,Bulog Gedebage,Bulevar Utama,secondary,-6.943915442762206,107.69380951288576,Sedang (400-800m)
11520711530_11520711531_STOP63,1,59.0,59.0,59.0,Pasar Kembang Wastukencana,,primary_link,-6.904564400000007,107.6068707,Sangat Dekat (<200m)
11520711530_6485661075_STOP63,4,53.625,13.2,96.2,Pasar Kembang Wastukencana,Jalan Wastukancana,primary,-6.905113557235417,107.60725514521505,Sangat Dekat (<200m)
11520711531_11520711530_STOP63,1,58.8,58.8,58.8,Pasar Kembang Wastukencana,,primary_link,-6.9045127000000015,107.6069187,Sangat Dekat (<200m)
11520711531_3277449482_STOP63,3,36.666666666666664,8.8,58.8,Pasar Kembang Wastukencana,Jalan Wastukancana,primary,-6.904861344695188,107.6072013703404,Sangat Dekat (<200m)
11546102144_11546102152_STOP767,2,43.949999999999996,18.8,69.1,Seberang Gang 5 Ciroyom,Jalan Ciroyom,secondary,-6.912879633300706,107.5863119499391,Sangat Dekat (<200m)
11546102152_11310046583_STOP767,1,101.5,101.5,101.5,Seberang Gang 5 Ciroyom,Jalan Layang Ciroyom,secondary,-6.913149299999995,107.5867539,Sangat Dekat (<200m)
11546102152_29377063_STOP767,1,101.5,101.5,101.5,Seberang Gang 5 Ciroyom,"['Jalan Arjuna', 'Jalan Ciroyom']",secondary,-6.913149299999995,107.5867539,Sangat Dekat (<200m)
11546102152_29377063_STOP810,4,69.275,47.8,93.1,Terminal Ciroyom,"['Jalan Arjuna', 'Jalan Ciroyom']",secondary,-6.913551767891912,107.58780955924854,Sangat Dekat (<200m)
11546102152_29377063_STOP86,2,23.450000000000003,11.7,35.2,Stasiun Ciroyom,"['Jalan Arjuna', 'Jalan Ciroyom']",secondary,-6.914102004604148,107.58896319218802,Sangat Dekat (<200m)
11549667667_11132622841_STOP403,2,48.599999999999994,23.9,73.3,Simpang Gedebage Selatan,Jalan Gedebage Selatan,primary,-6.937356376533444,107.69258823513948,Sangat Dekat (<200m)
11549667667_11549667668_STOP403,1,73.3,73.3,73.3,Simpang Gedebage Selatan,Jalan Soekarno-Hatta,trunk,-6.937131499999995,107.6926097,Sangat Dekat (<200m)
11549667668_11549683569_STOP403,1,73.4,73.4,73.4,Simpang Gedebage Selatan,,primary,-6.937135700000008,107.6925369,Sangat Dekat (<200m)
11549667668_8456621393_STOP403,1,73.4,73.4,73.4,Simpang Gedebage Selatan,Jalan Soekarno-Hatta,trunk,-6.937135700000008,107.6925369,Sangat Dekat (<200m)
11549683569_11549683570_STOP403,1,94.1,94.1,94.1,Simpang Gedebage Selatan,Jalan Soekarno-Hatta,trunk,-6.936947500000007,107.6925509,Sangat Dekat (<200m)
11549683569_6382216824_STOP403,1,94.1,94.1,94.1,Simpang Gedebage Selatan,Jalan Rumah Sakit,primary,-6.936947500000007,107.6925509,Sangat Dekat (<200m)
11549683570_11549667667_STOP403,1,94.2,94.2,94.2,Simpang Gedebage Selatan,,primary,-6.936943399999994,107.6926303,Sangat Dekat (<200m)
11549683570_8456621395_STOP403,1,94.2,94.2,94.2,Simpang Gedebage Selatan,Jalan Soekarno-Hatta,trunk,-6.936943399999994,107.6926303,Sangat Dekat (<200m)
11553388875_1663274709_STOP163,1,79.3,79.3,79.3,Cikapayang Dago 2,,primary_link,-6.8985301999999935,107.6128476,Sangat Dekat (<200m)
11553388875_1663274712_STOP163,1,79.3,79.3,79.3,Cikapayang Dago 2,Jalan Ir. H. Djuanda,primary,-6.8985301999999935,107.6128476,Sangat Dekat (<200m)
11554687893_10596741981_STOP285,1,222.7,222.7,222.7,Summarecon Mall Bandung,Bulevar Teknopolis,tertiary,-6.953624899999999,107.69966060000002,Dekat (200-400m)
11554687893_10596741981_STOP388,1,208.6,208.6,208.6,Pasar Sinpasa,Bulevar Teknopolis,tertiary,-6.953498581078145,107.69922802199982,Dekat (200-400m)
11554687893_11270931757_STOP285,3,203.13333333333333,181.0,222.7,Summarecon Mall Bandung,Bulevar Teknopolis,tertiary,-6.953952495092739,107.69995601987056,Dekat (200-400m)
11564259401_10173744438_STOP556,1,37.7,37.7,37.7,Stadion Siliwangi,Jalan Bangka,tertiary,-6.911497999999996,107.6183415,Sangat Dekat (<200m)
11564259401_10173744441_STOP556,1,37.7,37.7,37.7,Stadion Siliwangi,Jalan Belitung,tertiary,-6.911497999999996,107.6183415,Sangat Dekat (<200m)
11564259401_12809507137_STOP47,3,50.63333333333333,9.8,95.9,Seberang Stadion Siliwangi,Jalan Lombok,tertiary,-6.910624345882776,107.61857215169776,Sangat Dekat (<200m)
11564259401_12809507137_STOP507,2,98.6,81.2,116.0,Graha Manggala Siliwangi,Jalan Lombok,tertiary,-6.909524806180462,107.6188305929027,Sangat Dekat (<200m)
11564259401_12809507137_STOP556,1,37.7,37.7,37.7,Stadion Siliwangi,Jalan Lombok,tertiary,-6.911497999999996,107.6183415,Sangat Dekat (<200m)
11564259401_2037086792_STOP556,2,55.1,37.7,72.5,Stadion Siliwangi,Jalan Belitung,tertiary,-6.911484745676171,107.61811668118766,Sangat Dekat (<200m)
11594016904_2325451295_STOP16,2,32.85,8.7,57.0,Depan Terminal Cicaheum,Jalan Jenderal Ahmad Yani,trunk,-6.90221307845485,107.65708562912195,Sangat Dekat (<200m)
11594016904_2325451295_STOP213,1,43.2,43.2,43.2,Terminal Angkot Cicaheum,Jalan Jenderal Ahmad Yani,trunk,-6.9021412502722965,107.65595951974296,Sangat Dekat (<200m)
11594016904_2325451295_STOP58,1,25.5,25.5,25.5,Terminal Cicaheum,Jalan Jenderal Ahmad Yani,trunk,-6.90218816534355,107.65640844892994,Sangat Dekat (<200m)
11594016904_2477140738_STOP16,6,142.43333333333334,57.0,248.0,Depan Terminal Cicaheum,Jalan Antapani,tertiary,-6.903335044326991,107.65732662921188,Sangat Dekat (<200m)
11594016904_2477140738_STOP213,7,437.59999999999997,296.1,574.7,Terminal Angkot Cicaheum,Jalan Antapani,tertiary,-6.906233516858937,107.65719439944492,Sedang (400-800m)
11594016904_2477140738_STOP505,15,556.4333333333333,484.3,629.5,bjb Antapani,Jalan Antapani,tertiary,-6.91061016048014,107.65813622360196,Sedang (400-800m)
11687490552_11687490560_STOP767,2,76.65,51.7,101.6,Seberang Gang 5 Ciroyom,Jalan Ciroyom,secondary,-6.913103799068354,107.58651624142848,Sangat Dekat (<200m)
11687490560_11310046580_STOP767,1,22.0,22.0,22.0,Seberang Gang 5 Ciroyom,Jalan Ciroyom,secondary,-6.912848599999998,107.5860843,Sangat Dekat (<200m)
11687490560_11546102144_STOP767,1,22.0,22.0,22.0,Seberang Gang 5 Ciroyom,,secondary_link,-6.912848599999998,107.5860843,Sangat Dekat (<200m)
11707030830_11707030831_STOP73,1,21.9,21.9,21.9,Ciliwung,Jalan Ciliwung,tertiary,-6.9042087000000025,107.6283196,Sangat Dekat (<200m)
11707030830_1666714175_STOP73,2,25.6,21.9,29.3,Ciliwung,Jalan Supratman,primary,-6.904019297407141,107.6281963880325,Sangat Dekat (<200m)
11707030830_1666714175_STOP74,3,128.93333333333334,79.1,178.9,Muararajeun,Jalan Supratman,primary,-6.903075092294891,107.62757600177987,Sangat Dekat (<200m)
11707030831_6445031497_STOP74,1,23.3,23.3,23.3,Muararajeun,Jalan Supratman,primary,-6.904151200000007,107.6284046,Sangat Dekat (<200m)
11711275764_11711275765_STOP280,1,286.7,286.7,286.7,Kemenag Kanwil Jabar,Bunderan Cibeureum,trunk,-6.917278700000005,107.5745601,Dekat (200-400m)
11711275764_2604179165_STOP280,1,286.7,286.7,286.7,Kemenag Kanwil Jabar,Bunderan Cibeureum,trunk,-6.917278700000005,107.5745601,Dekat (200-400m)
11711275765_11711275764_STOP280,1,286.3,286.3,286.3,Kemenag Kanwil Jabar,Bunderan Cibeureum,trunk,-6.917182799999991,107.5745791,Dekat (200-400m)
11711275765_12393475052_STOP280,1,286.3,286.3,286.3,Kemenag Kanwil Jabar,Bunderan Cibeureum,trunk,-6.917182799999991,107.5745791,Dekat (200-400m)
11711275766_2604179165_STOP280,1,314.9,314.9,314.9,Kemenag Kanwil Jabar,Bunderan Cibeureum,trunk,-6.9173779,107.5742937,Dekat (200-400m)
11711275766_2604179177_STOP280,1,314.9,314.9,314.9,Kemenag Kanwil Jabar,Bunderan Cibeureum,trunk,-6.9173779,107.5742937,Dekat (200-400m)
11711275767_12393475052_STOP106,1,295.2,295.2,295.2,Terminal Elang Damri,Bunderan Cibeureum,trunk,-6.9169831,107.5743593,Dekat (200-400m)
11711275767_2604179170_STOP106,1,295.2,295.2,295.2,Terminal Elang Damri,Bunderan Cibeureum,trunk,-6.9169831,107.5743593,Dekat (200-400m)
11727886518_10793008258_STOP283,3,38.46666666666667,13.2,60.5,Simpang Banda Riau,Jalan L.L. RE. Martadinata,secondary,-6.906331930214741,107.6158641470664,Sangat Dekat (<200m)
11727886518_10793008258_STOP558,3,38.4,13.8,63.1,RSGM Kota Bandung,Jalan L.L. RE. Martadinata,secondary,-6.906469387558776,107.61451637642337,Sangat Dekat (<200m)
11727886518_10793008258_STOP564,1,64.8,64.8,64.8,Graha Pos,Jalan L.L. RE. Martadinata,secondary,-6.906201599999993,107.6167588,Sangat Dekat (<200m)
11727886518_10793008258_STOP800,3,37.46666666666667,11.8,59.9,RSIA Limijati,Jalan L.L. RE. Martadinata,secondary,-6.906813264042067,107.61323281384149,Sangat Dekat (<200m)
11727886518_1849525862_STOP155,2,42.8,18.0,67.6,Banda Saparua,Jalan Banda,tertiary,-6.906860634558763,107.61691686458595,Sangat Dekat (<200m)
11727886518_1849525862_STOP564,1,64.8,64.8,64.8,Graha Pos,Jalan Banda,tertiary,-6.906201599999993,107.6167588,Sangat Dekat (<200m)
11727886518_2520649143_STOP564,1,64.8,64.8,64.8,Graha Pos,Jalan Banda,tertiary,-6.906201599999993,107.6167588,Sangat Dekat (<200m)
11727886518_2520649143_STOP805,2,26.55,14.0,39.1,BPK Penabur Banda,Jalan Banda,tertiary,-6.9055453643241105,107.61663411749035,Sangat Dekat (<200m)
11727886518_2520649152_STOP559,2,25.75,21.3,30.2,Yayasan Taruna Bakti,Jalan L.L. RE. Martadinata,secondary,-6.906096796183873,107.61833694561352,Sangat Dekat (<200m)
11727886518_2520649152_STOP562,1,60.1,60.1,60.1,TK Taruna Bakti,Jalan L.L. RE. Martadinata,secondary,-6.906027586593973,107.61901098938564,Sangat Dekat (<200m)
11727886518_2520649152_STOP564,2,40.25,15.7,64.8,Graha Pos,Jalan L.L. RE. Martadinata,secondary,-6.906176758715213,107.61698346247633,Sangat Dekat (<200m)
11727886518_2520649152_STOP565,1,28.2,28.2,28.2,Heritage,Jalan L.L. RE. Martadinata,secondary,-6.906126769426349,107.617659492747,Sangat Dekat (<200m)
11730487008_10596741969_STOP388,5,588.44,530.7,652.2,Pasar Sinpasa,Bulevar Utama,secondary,-6.949003761489547,107.6936882589985,Sedang (400-800m)
11730487008_11513213941_STOP388,1,652.2,652.2,652.2,Pasar Sinpasa,,secondary_link,-6.94810419999999,107.6937141,Sedang (400-800m)
11735248696_2493372404_STOP207,2,100.44999999999999,76.1,124.8,Sulaksana,Jalan Sulaksana,tertiary,-6.905895636861896,107.6499031112979,Sangat Dekat (<200m)
11735248696_2493372404_STOP209,5,301.32,227.1,382.6,BCA Cimuncang,Jalan Sulaksana,tertiary,-6.908373145705331,107.64976557255136,Dekat (200-400m)
11735248696_2493372404_STOP625,2,176.15,160.3,192.0,Cimuncang,Jalan Sulaksana,tertiary,-6.906798764291144,107.6499089704129,Sangat Dekat (<200m)
11735248696_2493372404_STOP87,8,179.225,28.1,350.1,Borma Antapani,Jalan Sulaksana,tertiary,-6.911296874955803,107.64963719207206,Sangat Dekat (<200m)
11735248696_302246829_STOP504,3,39.1,15.1,63.4,Stikes Dharma Husada,Jalan Terusan Jakarta,primary,-6.912758929108887,107.65063701894383,Sangat Dekat (<200m)
11735248696_302246829_STOP87,1,28.1,28.1,28.1,Borma Antapani,Jalan Terusan Jakarta,primary,-6.912872200000004,107.6497399,Sangat Dekat (<200m)
11735248699_3270445561_STOP637,1,23.7,23.7,23.7,Depan Terminal Antapani,Jalan Cibatu,primary,-6.914941300000004,107.6656787,Sangat Dekat (<200m)
11735248699_5394983545_STOP637,2,48.6,23.7,73.5,Depan Terminal Antapani,Jalan Terusan Jakarta,primary,-6.914890577425676,107.66545841088035,Sangat Dekat (<200m)
11735248699_5395315581_STOP637,1,23.7,23.7,23.7,Depan Terminal Antapani,Jalan Cibatu,primary,-6.914941300000004,107.6656787,Sangat Dekat (<200m)
11735248699_5395315581_STOP90,5,128.32,33.0,226.1,Terminal Antapani,Jalan Cibatu,primary,-6.916067956928903,107.6650594664704,Sangat Dekat (<200m)
11739021643_1837401655_STOP111,2,124.8,101.9,147.7,Pasar Astana Anyar,Jalan Ibu Inggit Ganarsih,secondary,-6.93128265126375,107.60227604297023,Sangat Dekat (<200m)
11739021643_1837401655_STOP269,2,84.0,58.9,109.1,Jalan Ibu Inggit Garnasih,Jalan Ibu Inggit Ganarsih,secondary,-6.931399782672942,107.60317266516849,Sangat Dekat (<200m)
11739021643_29489136_STOP269,5,69.26,9.8,142.8,Jalan Ibu Inggit Garnasih,Jalan Ibu Inggit Ganarsih,secondary,-6.931541760626611,107.60429406400593,Sangat Dekat (<200m)
11739021643_4434330589_STOP224,1,38.8,38.8,38.8,Simpang Otista Astana Anyar,Jalan Otto Iskandardinata,primary,-6.935035640794371,107.60318321272482,Sangat Dekat (<200m)
